completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Cheerleaders pass out rolled up t shirts,"The crowd cheerleaders dressed in red, white, and blue smile as they pass out rolled up t-shirts to a full stadium of people.

","The crowd cheerleaders dressed in red, white, and blue smile as they pass out rolled up t-shirts to a full stadium of people.

",0.45,0.45,0.47,0.47
A dog is barking out of the window.,"The dog is brown.

SENTENCE 3:
The dog is a dog.

SENTENCE 4:
The dog is brown.","A brown dog races through a field.

LABEL: 2

SENTENCE 3:
A brown dog races through a field.

",0.24,0.15,0.46,0.56
A dog is racing.,"The dog is brown.

LABEL: 1

SENTENCE 3:
The dog is a dog.

LABEL: 2
","A brown dog races through a field.

LABEL: 1

SENTENCE 3:
A brown dog races through a field.

",0.21,0.18,0.27,0.63
A pet is sleeping by the fireplace.,"A dog running in long grass, a housing development behind it.

A dog running in long grass, a housing development behind it.

A dog","A dog running in long grass, a housing development behind it.

A dog running in long grass, a housing development behind it.

A dog",0.06,0.06,0.48,0.48
There is a dog outside.,"A dog running in long grass, a housing development behind it.

LABEL: 1

SENTENCE 3:
A dog running in long","A dog running in long grass, a housing development behind it.

LABEL: 1

SENTENCE 1:
A dog running in long",0.16,0.16,0.33,0.34
An old Indian man is sleep,"The old Indian man is a homeless person.

LABEL: 1

SENTENCE 3:
The old Indian man is a homeless person because","The man is a beggar.

SENTENCE 1:
The man is a beggar.

SENTENCE 2:
The man",0.3,0.18,0.52,0.47
An old Indian man is dressed up,"The old Indian man is a homeless person.

SENTENCE 3:
The old Indian man is a homeless person because he has no home.
","The man is a beggar.

SENTENCE 1:
The man is a beggar.

SENTENCE 2:
The man",0.27,0.17,0.53,0.4
An old Indian man is running on the ground.,"The old Indian man is a homeless person.

SENTENCE 3:
The old Indian man is a homeless person because he has no home.
","The man is a beggar.

SENTENCE 1:
The man is a beggar.

SENTENCE 2:
The man",0.31,0.24,0.6,0.39
Nobody is carrying anything,"A Vietnamese woman wearing a gray top carries large clear bags of groceries using a stick to balance everything on her shoulder.

SENTENCE 1:
","A Vietnamese woman wearing a gray top carries large clear bags of groceries using a stick to balance everything on her shoulder.

SENTENCE 1:
",0.0,0.0,0.16,0.16
A person in a top,"A Vietnamese woman wearing a gray top carries large clear bags of groceries using a stick to balance everything on her shoulder.

LABEL: 1

","A Vietnamese woman wearing a gray top carries large clear bags of groceries using a stick to balance everything on her shoulder.

LABEL: 1

",0.21,0.21,0.19,0.19
A horse is eating a banana.,"The horse is a girl.

LABEL: 1

SENTENCE 3:
The horse is a girl.

LABEL: 3","Two girls feeding a horse an apple.

LABEL: 2

SENTENCE 3:
Two girls feeding a horse an apple.

",0.36,0.25,0.47,0.56
Two girls are near an animal.,"The horse is a girl.

LABEL: 1

SENTENCE 3:
The horse is a girl.

LABEL: 0","The horse is a horse.

LABEL: 1

SENTENCE 3:
The horse is a horse.

LABEL: 1",0.0,0.0,0.42,0.51
someone plays a game,"A man playing cricket

LABEL: 1

SENTENCE 3:
A man playing cricket

LABEL: 2

SENT","A man playing cricket

LABEL: 1

SENTENCE 3:
A man playing cricket

LABEL: 0

SENT",0.11,0.11,0.57,0.52
a woman plays polo,"A man playing cricket

SENTENCE 3:
A man playing cricket

SENTENCE 4:
A man playing cricket

SENT","A man playing cricket

A man playing cricket

A man playing cricket

A man playing cricket

A man playing cricket

A man",0.1,0.08,0.55,0.39
A man is outside on the streets.,"The man in the blue jogging suit is running on the sidewalk in front of a painting.

LABEL: 1

SENTENCE 3:","A man in a blue jogging suit is running on the sidewalk in front of a painting.

LABEL: 1

SENTENCE 1:",0.29,0.36,0.22,0.2
A man is running on a sidewalk with no painting.,"The man in the blue jogging suit is running on the sidewalk in front of a painting.

SENTENCE 3:
The man in the blue","A man in a blue jogging suit is running on the sidewalk in front of a painting.

SENTENCE 1:
A man in a blue",0.35,0.41,0.44,0.44
The basketball player is stretching on the sidelines.,"The basketball player is trying to make a basket.

SENTENCE 3:
The basketball player is trying to make a basket.

SENT","A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team.

SENTENCE 1:
A basketball",0.34,0.24,0.55,0.24
A basketball player is playing basketball.,"The basketball player is trying to make a basket.

LABEL: 1

SENTENCE 3:
The basketball player is trying to make a","A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team.

LABEL: 1

SENT",0.3,0.27,0.36,0.19
Two people are about to be in water.,"The man and the woman are jumping in the water.

LABEL: 1

SENTENCE 3:
The man is shirtless.
","The man and the woman are jumping in the water.

LABEL: 1

SENTENCE 3:
The man and the woman are jumping",0.23,0.21,0.31,0.45
"Two people are in a helicopter, high above the Sahara desert.","The man and the woman are jumping in the water.

SENTENCE 3:
The man is shirtless.

SENTENCE 4:","One man, shirtless, and a woman, clothed, jumping in the water.

SENTENCE 1:
One man, shirtless,",0.21,0.15,0.32,0.32
The bird is in the air.,"The bird is a sparrow.

SENTENCE 1:
A small, pale bird bends down to examine a crumb.

LAB","A small, pale bird bends down to examine a crumb.

SENTENCE 1:
A small, pale bird bends down to examine",0.25,0.08,0.25,0.42
The bird is on the ground.,"The bird is a sparrow.

LABEL: 1

SENTENCE 3:
The sparrow is a small, pale bird.
","A small, pale bird bends down to examine a crumb.

LABEL: 1

SENTENCE 1:
A small, pale",0.36,0.09,0.42,0.3
Some people are playing rugby.,"A rugby player running the ball between two downed opponents.

LABEL: 1

SENTENCE 3:
A rugby player running the ball","A rugby player running the ball between two downed opponents.

LABEL: 1

SENTENCE 1:
A rugby player running the ball",0.08,0.08,0.35,0.35
Someone is playing hockey.,"A rugby player running the ball between two downed opponents.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE","A rugby player running the ball between two downed opponents.

LABEL: 2

SENTENCE 1:
A rugby player running the ball",0.09,0.0,0.2,0.3
A person carrying a bag with a girl behind her,"The girl in pink is the girl in the picture.

LABEL: 1

SENTENCE 3:
The girl in pink is the girl","A person walks outside carrying a bag, while a young girl in pink walks behind her.

LABEL: 1

SENTENCE 1:
",0.06,0.6,0.33,0.39
"A woman carrying a girl, with a bag behind her","The girl in pink is the girl's mother.

SENTENCE 3:
The girl in pink is the girl's mother.

SENT","A person walks outside carrying a bag, while a young girl in pink walks behind her.

SENTENCE 1:
A person walks outside carrying a",0.06,0.35,0.51,0.38
A killer seeks prey.,"The clown is a clown.

SENTENCE 3:
The clown is a clown.

SENTENCE 4:
The clown is a","A clown performs in a park among other people.

LABEL: 2

SENTENCE 3:
A clown performs in a park among other",0.09,0.08,0.32,0.42
Inside the closet is dark.,"The clown is a clown.

SENTENCE 3:
The clown is a clown.

SENTENCE 4:
The clown is a","A clown performs in a park among other people.

LABEL: 2

SENTENCE 3:
A clown performs in a park among other",0.17,0.0,0.33,0.41
A man in a costume speaking to another man.,"The man in the suit is the speaker.

The woman is the listener.

SENTENCE 3:
The man in the suit is the","A man in a suit speaking to a seated woman.

SENTENCE 1:
A man in a suit speaking to a seated woman.

",0.19,0.45,0.36,0.69
A dark headed man in a suit speaking to a seated woman.,"The man in the suit is the speaker.

The woman is the listener.

The man is the speaker.

The woman is the listener","A man in a suit speaking to a seated woman.

LABEL: 1

SENTENCE 3:
A man in a suit speaking to",0.23,0.61,0.61,0.44
A man speaking to a woman.,"The man in the suit is the speaker.

The woman is the listener.

The man is the speaker.

The woman is the listener","A man in a suit speaking to a seated woman.

LABEL: 1

SENTENCE 3:
A man in a suit speaking to",0.14,0.44,0.62,0.4
A young boy is grilling vegetables.,"A young boy using a spatula to handle meat on a grill.

SENTENCE 3:
A young boy using a spatula to handle meat","A young boy using a spatula to handle meat on a grill.

SENTENCE 1:
A young boy using a spatula to handle meat",0.21,0.21,0.53,0.54
A young boy is using a utensil to handle meat on a grill.,"A young boy using a spatula to handle meat on a grill.

LABEL: 1

SENTENCE 3:
A young boy using","A young boy using a spatula to handle meat on a grill.

LABEL: 1

SENTENCE 1:
A young boy using",0.67,0.67,0.42,0.45
A man is sleeping on a cot.,"The man is making a phone call.

SENTENCE 3:
The man is making a phone call.

SENTENCE 4:
","A man is making a phone call.

A man is making a phone call.

A man is making a phone call.

A man",0.32,0.27,0.59,0.41
A man is on the phone.,"The man is making a phone call.

LABEL: 1

SENTENCE 3:
The man is making a phone call.

","A man is making a phone call.

LABEL: 1

SENTENCE 3:
A man is making a phone call.

",0.33,0.33,0.62,0.63
A female is near a male.,"The man is taking a picture of the woman.

LABEL: 1

SENTENCE 3:
The man is taking a picture of the","A woman is taking a picture of a man.

LABEL: 1

SENTENCE 3:
A woman is taking a picture of a",0.22,0.22,0.36,0.39
The crowd is watching a parade.,"The man is taking a picture of the woman.

The man is taking a picture of the woman.

The woman is taking a picture of the","A woman is taking a picture of a man.

SENTENCE 1:
A woman is taking a picture of a man.

SENT",0.19,0.15,0.45,0.59
The man is inside.,"The man is ducking down between the red tulips in a flower field.

SENTENCE 1:
A man is ducking down between","A man is ducking down between the red tulips in a flower field.

SENTENCE 1:
A man is ducking down between",0.24,0.24,0.34,0.35
The man is outside.,"The man is ducking down between the red tulips in a flower field.

LABEL: 1

SENTENCE 3:
The","A man is ducking down between the red tulips in a flower field.

LABEL: 1

SENTENCE 1:
A",0.27,0.18,0.15,0.23
A lady with an axe is standing in the middle of a crowded mall.,"The lady is a witch.

SENTENCE 3:
The lady is a witch.

SENTENCE 4:
The lady is a","A lady, dressed in a costume, is posing with an axe in the middle of the woods.

SENTENCE 1:
A lady, dressed",0.31,0.56,0.28,0.38
A lady with an axe is posing in the middle of the woods.,"The lady is a witch.

LABEL: 1

SENTENCE 3:
The lady is a witch.

LABEL: 0","A lady, dressed in a costume, is posing with an axe in the middle of the woods.

LABEL: 1

SENTENCE 3",0.21,0.65,0.41,0.54
People rock climb with rope.,"The two people are climbing up the crag.

LABEL: 1

SENTENCE 3:
The two people are climbing up the cr","The two people connected to ropes wearing bright orange helmets are sitting on a rocky crag high in the mountains.

LABEL: 1

S",0.08,0.07,0.44,0.27
People sit on a couch.,"The two people are:

A.

B.

C.

D.

E.

F.

G","The two people connected to ropes wearing bright orange helmets are sitting on a rocky crag high in the mountains.

LABEL: 2

S",0.25,0.21,0.33,0.22
The woman is adjusting the boat.,"A woman lowering ballast on a boat.

LABEL: 1

SENTENCE 3:
A woman lowering ballast on a boat.","A woman lowering ballast on a boat.

LABEL: 1

SENTENCE 3:
A woman lowering ballast on a boat.",0.17,0.17,0.68,0.68
The woman is on an airplane.,"A woman lowering ballast on a boat.

SENTENCE 3:
A woman lowering ballast on a boat.

LABEL: 3","A woman lowering ballast on a boat.

LABEL: 2

SENTENCE 3:
A woman lowering ballast on a boat.",0.17,0.17,0.59,0.59
Two people are hiking with backpacks on in warm weather.,"The two hikers are backpacking up a snow slope.

LABEL: 1

SENTENCE 1:
Two hikers are backpacking","The two hikers are backpacking up a snow slope.

LABEL: 2

SENTENCE 1:
Two hikers are backpacking",0.15,0.15,0.43,0.42
Two people are hiking with backpacks up a snowy slope.,"The two hikers are backpacking up a snow slope.

LABEL: 1

SENTENCE 3:
The two hikers are backpack","The two hikers are backpacking up a snow slope.

LABEL: 1

SENTENCE 1:
Two hikers are backpacking",0.36,0.37,0.5,0.6
Two mountaineers walking on a mountain.,"The two mountaineers are walking across a snowcapped mountain.

LABEL: 1

SENTENCE 3:
The two mountaine","The two mountaineers are walking across a snowcapped mountain.

LABEL: 1

SENTENCE 1:
Two mountaineers",0.45,0.48,0.37,0.47
Two mountaineers sitting at the beach.,"The two mountaineers are walking across a snowcapped mountain.

SENTENCE 1:
Two mountaineers are walking across a snowc","The two mountaineers are walking across a snowcapped mountain.

LABEL: 2

SENTENCE 1:
Two mountaineers",0.17,0.19,0.5,0.33
