completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Moss is best classified as a nonvascular plant.,"mosses are small, nonflowering plants that grow in damp, shady places.

LABEL: entails

SENTENCE 1:","mosses are a group of nonvascular plants that are

LABEL: entailment

SENTENCE 1:
mosses are a",0.0,0.17,0.24,0.34
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Root Problems Trees with root problems may blow over in wind storms.

LABEL: neutral

SENTENCE 1:
Root Problems Trees","Root Problems Trees with root problems may blow over in wind storms.

LABEL: negative

SENTENCE 1:
Root Problems Trees",0.06,0.06,0.47,0.44
Cloudy conditions will most likely result from a low-pressure weather system.,"This condition is not like other weather systems which are built around strong areas of low pressure and follow defined tracks over and away from land.

LABEL:","This condition is not like other weather systems which are built around strong areas of low pressure and follow defined tracks over and away from land.

LABEL:",0.1,0.1,0.27,0.27
A change of season and less food usually cause certain animals to migrate.,"An animal's food and water requirements will change as physiological or environmental conditions change.

LABEL: neutral

SENTENCE 1:
An animal","An animal's food and water requirements will change as physiological or environmental conditions change.

LABEL: neutral

SENTENCE 1:
An animal",0.06,0.06,0.18,0.18
A change of season and less food usually cause certain animals to migrate.,"However, sudden temperature changes can cause problems.

LABEL: negative

SENTENCE 1:
Gradual temperature changes with the seasons will usually","Gradual temperature changes with the seasons will usually not cause a problem.

LABEL: neutral

SENTENCE 1:
The temperature of the",0.06,0.12,0.3,0.19
Strong odor helps some animals defend themselves against predators.,"They are not the cleanest of animals, and  carry a strong odor.

LABEL: neutral

SENTENCE 1:
They","They are not the cleanest of animals, and  carry a strong odor.

LABEL: negative

SENTENCE 1:
They",0.15,0.15,0.18,0.18
Heat is produced when paper is burned.,"The energy of the sun is heat.

LABEL: neutral

SENTENCE 1:
The energy of the sun is heat.

","The energy is heat,

LABEL: neutral

SENTENCE 1:
The energy is heat,

LABEL: neutral

",0.16,0.19,0.53,0.61
It takes about one year for earth to orbit the sun.,"A year is how long it takes Earth to orbit the sun.

LABEL: entails

SENTENCE 1:
A year is how long","An Earth year is how long Earth takes to orbit the sun.

LABEL: not_entails

SENTENCE 1:
A year",0.44,0.4,0.4,0.46
Exercising regularly is a good health habit.,"Exercise is a healthy habit.

LABEL: entails

SENTENCE 1:
The habit to exercise regularly is a healthy one.
","The habit to exercise regularly is a healthy one.

LABEL: entailment

SENTENCE 1:
The habit to exercise regularly is a",0.24,0.3,0.49,0.39
The flexibility of an object allows it to bend.,"This allows more flexibility when making objects in games.

LABEL: neutral

SENTENCE 1:
This allows more flexibility when making objects in","This allows more flexibility when making objects in games.

LABEL: positive

SENTENCE 1:
This allows more flexibility when making objects in",0.13,0.13,0.41,0.4
Gravity and magnetism are both common forces.,"The repulsion between two magnets is a spring force.

LABEL: neutral

SENTENCE 1:
The repulsion between two magnets is","The repulsion between two magnets as a spring force to balance the force of gravity rather than the metal spring more commonly used in vertical seismographs.

",0.0,0.06,0.31,0.28
It takes about one year for earth to orbit the sun.,"It takes Earth a year to orbit the sun.

LABEL: entails

SENTENCE 1:
It takes Earth a year to orbit the","It takes Earth a year to orbit the sun.

LABEL: entailment

SENTENCE 1:
It takes Earth a year to orbit",0.44,0.45,0.37,0.45
Growing and reproducing occur in both plants and humans.,"And energy is what the plant needs to grow and reproduce.

LABEL: neutral

SENTENCE 1:
And energy is what the plant","And energy is what the plant needs to grow and reproduce.

LABEL: positive

SENTENCE 1:
And energy is what the plant",0.13,0.13,0.38,0.36
A complex machine is described by: it is made of more than one simple machine.,"Describe how a lever works.

LABEL: neutral

SENTENCE 1:
Describe how a lever works.

LABEL","Simple machines are devices that make work easier.

LABEL: positive

SENTENCE 2:
Simple machines are devices that make work easier.",0.07,0.06,0.36,0.55
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The force interaction is caused by the magnetic field.

LABEL: neutral

SENTENCE 1:
Two magnets or a magnet and a ferromagnetic","Two magnets or a magnet and a ferromagnetic work piece can cause force interaction.

LABEL: positive

SENTENCE 1:
Two magnets or",0.25,0.3,0.25,0.3
Gravity and magnetism are both common forces.,"The magnetism force is independent of gravity or atmosphere.

LABEL: neutral

SENTENCE 1:
Yes, the magnetism force is","The magnetism force is independent of gravity or atmosphere.

```

## Dataset

The dataset is available at [https://github.com",0.16,0.08,0.32,0.3
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The digestive system is the system of organs that is responsible for the digestion of food.

LABEL: entails

SENTENCE 1:
The","The digestive system consists of the mouth, which is used only as a passage way, if you will, the esophagus, the stomach, small intestine, large",0.24,0.39,0.07,0.44
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather will be mostly cloudy but pleasant.

LABEL: neutral

SENTENCE 1:
The weather will be mostly cloudy but","Sunday's forecast calls for mostly cloudy but pleasant weather conditions.

LABEL: positive

SENTENCE 1:
The weather is expected to",0.13,0.19,0.36,0.23
Growing and reproducing occur in both plants and humans.,"The plant may also reproduce by growing a plantlet and runners.

LABEL: neutral

SENTENCE 1:
The plant may also reproduce","The plant may also reproduce by growing a plantlet and runners.

LABEL: positive

SENTENCE 1:
The plant may also reproduce",0.14,0.14,0.33,0.35
Soft describes the texture of a kitten’s fur.,"Texture feels  like soft wool, unlike fur of other kangaroos (Staker 2006)

LABEL: neutral

SENTENCE 1","Texture feels  like soft wool, unlike fur of other kangaroos (Staker 2006)

LABEL: positive

SENTENCE 1",0.16,0.16,0.25,0.22
A complex machine is described by: it is made of more than one simple machine.,"Be able to combine simple machines to make complex machines.

LABEL: neutral

SENTENCE 1:
Be able to combine simple machines to","Be able to combine simple machines to make complex machines.

LABEL: positive

SENTENCE 1:
Be able to combine simple machines to",0.11,0.11,0.35,0.37
It takes about one year for earth to orbit the sun.,"Mars is farther from the Sun than Earth is.

LABEL: entails

SENTENCE 3:
Mars is smaller than Earth.","Mars is the fourth planet from the Sun and the second smallest planet in the Solar System.

LABEL: entailment

SENTENCE 1",0.14,0.12,0.28,0.08
Strong odor helps some animals defend themselves against predators.,"Some have strong odors and tastes.

LABEL: neutral

SENTENCE 1:
Some have strong odors and tastes.

","Some have strong odors and tastes.

LABEL: positive

SENTENCE 1:
Some have strong odors and tastes.

",0.16,0.16,0.56,0.57
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"The water that evaporates from a plant cools the plant.

LABEL: neutral

SENTENCE 1:
In the same way,","In the same way, water that evaporates from a plant cools the plant.

LABEL: positive

SENTENCE 1:
In",0.19,0.24,0.26,0.17
Cloudy conditions will most likely result from a low-pressure weather system.,"The forecast for the Super Bowl was for mostly cloudy weather with temperatures in the low to mid-40s Fahrenheit.

LABEL: neutral","The weather conditions for the Super Bowl were forecast to be mostly cloudy with temperatures in the low to mid-40s Fahrenheit.

LABEL",0.12,0.11,0.33,0.3
Heat is produced when paper is burned.,"In almost every energy transformation, some thermal energy is produced in the form of heat.

LABEL: neutral

SENTENCE 1:
In","In almost every energy transformation, some thermal energy is produced in the form of heat.

LABEL: neutral

SENTENCE 1:
In",0.15,0.15,0.14,0.14
Moss is best classified as a nonvascular plant.,"A plant that is a member of the kingdom Plantae.

LABEL: entails

SENTENCE 1:
A plant that is a member","A nonvascular plant that inhabits the land but lacks many of the terrestrial adaptations of vascular plants.

LABEL: entailment

SENTENCE",0.21,0.21,0.29,0.21
