completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Xbox 360 applications do not need to be stored on the console's hard disk drive.,"ENTITY:
Xbox 360

SENTENCE 2:
Xbox 360 applications are non-game software applications designed to run on the Xbox 360"," applications are not available for download from the Xbox Live Marketplace.

SENTENCE 2:
Xbox 360 applications are non-game software applications designed",0.33,0.16,0.44,0.24
Nagasa District was created more than 1 million seconds ago.," Prefecture.

SENTENCE 2:
Nagasa District was one of the four districts created in former Awa Province on April 1, 1889"," 1,000 people lived in the district.

SENTENCE 2:
The district was abolished on April 1, 1896.

SENTENCE",0.33,0.21,0.46,0.35
"The Axis of Perdition could have released more albums after Tenements (of the Anointed Flesh), but they have not.","

SENTENCE 1:
Tenements (of the Anointed Flesh) is the fourth and final studio album by British industrial black metal band"," were recorded by the band's drummer, Chris ""Cris"" Coghill.

SENTENCE 2:
The album was recorded at the same",0.26,0.11,0.41,0.16
"The subs were built for the Italian Navy, but maybe not by the Italian Navy.","SENTENCE 2:
The Toti class were submarines built for the Italian Navy in the 1960s. They were the first submarines designed and built"," Scorpion class submarines.

SENTENCE 2:
The Toti class were submarines built for the Italian Navy in the 1960s.",0.42,0.48,0.32,0.33
Associated Newspapers purchased the sun ,".

SENTENCE 2:
The Sun-Herald was the first Australian newspaper to be published in colour. It was the first Australian newspaper to",""" in the early 1960s. The ""Sun"" was the first Australian newspaper to be published in colour.

SENTENCE 2:
The Sun",0.15,0.16,0.23,0.21
Phillip Douglas Coke was a pirate,"

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

SENT",".

SENTENCE 2:
The New York Yankees are an American professional baseball team based in the New York City borough of the Bronx. The Yankees",0.0,0.0,0.12,0.12
The TWA used to be known as the SMWA.,"

SENTENCE 2:
The Texas Wrestling Academy (formerly known as The Shawn Michaels Wrestling Academy) is a professional wrestling training school that was"," Morgan, and others.

SENTENCE 2:
The Texas Wrestling Academy (formerly known as The Shawn Michaels Wrestling Academy) is a professional",0.26,0.28,0.25,0.29
Germany was known as Deutsches Reich longer than it was known as Weimar Republic.,"

SENTENCE 2:
The Weimar Republic was a republic, but it was not a democracy. It was a parliamentary republic, with a president"," in the Weimar Constitution.

SENTENCE 2:
The Weimar Republic was a republic in Germany from 1919 to 1933. It was established after",0.22,0.17,0.35,0.35
"A historic, man made swimming pool located in the Colorado River has the comical nickname of ""Deep Eddy"".",":
Deep Eddy Pool is a historic, man-made swimming pool in Austin, Texas. Deep Eddy is the oldest swimming pool in Texas and features"," now serves as a public pool.

SENTENCE 2:
The pool is located in the city of Austin, Texas, in the United States.",0.43,0.3,0.44,0.21
Robin Rimbaud came out of the womb in 1964.,"Scanner is a musician who uses cell phone and police scanners in live performance.

SENTENCE 1:
Robin Rimbaud (born",".

SENTENCE 2:
Robin Rimbaud (born 1964) is an electronic musician who works under the name Scanner due to his",0.14,0.21,0.23,0.35
"The central hall cannot hold (10,014+1) people for basketball games."," 2

SENTENCE 2:
The arena was built in the year 2000.

LABEL: 1

SENTENCE 3:
"," of the arena.

SENTENCE 2:
The arena is located in the neighbourhood of Miribilla in Bilbao, Spain. The central",0.15,0.13,0.3,0.2
Joan and Andre Agassi played tennis together in Arizona.,"

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

SENT"," Andre Agassi.

SENTENCE 2:
Joan Manel Balcells Fornaguera (born 20 June 1975) is a retired",0.0,0.17,0.1,0.2
it ran for more than 10 years,The British Chess Variants Society (or BCVS) was an association of chess variant players and developers active between 1997 and 2010. The Society took over,"

SENTENCE 2:
The British Chess Variants Society (or BCVS) was an association of chess variant players and developers active between",0.0,0.0,0.28,0.12
Chris Collins used to visit Duke campus.,":

SENTENCE 2:

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

S"," broadcaster, and former NBA player, Dick ""Night Train"" Lane.

SENTENCE 2:
Collins was born in Northbrook, Illinois,",0.0,0.08,0.06,0.09
The structure has celebrated its centennial.,"ELABEL:
The National Australia Bank is a heritage-listed bank building at 61 Churchill Street, Childers, Bundaberg Region, Queensland, Australia","

SENTENCE 2:
The National Australia Bank is a heritage-listed bank building at 61 Churchill Street, Childers, Bundaberg Region,",0.08,0.08,0.28,0.23
Palmer Station is not location on Shortcut Island.," Islands.

SENTENCE 2:
The island is named for the fact that it is a shortcut from the Palmer Station to the Biscoe Islands"," island from the mainland is called the Shortcut Channel.

SENTENCE 2:
The Shortcut Channel is a narrow, deep channel separating Shortcut",0.13,0.14,0.41,0.34
True Stories (1986) draws on actual true stories from the press for the film's soundtrack.," Minutes to Go"" meets ""The Wizard of Oz"" meets ""The Wizard of Oz"" meets ""The Wizard of Oz"" meets ""The Wizard of Oz"""," a musical, a comedy, a drama, a love story, a political statement, a love story, a musical, a comedy, a drama, a love",0.1,0.0,0.18,0.43
"Diana, Our Mother: Her Life and Legacy is a telemovie documentary."," in the United States.

SENTENCE 2:
Diana, Our Mother: Her Life and Legacy is a 2017 documentary film broadcast in the United",", and in the United States on PBS.

SENTENCE 2:
Diana, Our Mother: Her Life and Legacy is a 2017 documentary film",0.61,0.62,0.58,0.46
Karan works in other countries besides his native India ," critics and audience alike.

SENTENCE 2:
Karan Romesh Sharma is a Bollywood actor. He made his film debut in", father of the actor Amitabh Bachchan. He is the son of the late actor Romesh Sharma and the brother of the actor Karan,0.14,0.06,0.31,0.43
The bazaar was founded in  17th century. ,"cked in the Bazaar are sold at very cheap prices.

SENTENCE 2:
Naulakha Bazaar is a B"," is a major market in Lahore.

SENTENCE 2:
The Naulakha Bazaar is a major market in Lahore,",0.17,0.25,0.26,0.53
Anthony Paul Beke grew up in the 70's," the show.

SENTENCE 2:
Anthony Paul Beke (born 20 July 1966), known professionally as Anton du Beke, is a British"," the show's spin-off show ""Strictly Come Dancing: It Takes Two"".

SENTENCE 2:
Anthony Paul Beke",0.21,0.23,0.3,0.22
The Rise and Fall of Eliot Spitzer has talking,"SENTENCE 2:
The film is based on the book of the same name by John Helyar.

SENTENCE 3:
The","; and on DVD on November 1, 2010.

SENTENCE 2:
The Rise and Fall of Eliot Spitzer is a documentary directed by Alex",0.14,0.45,0.21,0.33
The film was released more than 2.2 billion seconds ago.,"

SENTENCE 1:
Henry Aldrich Plays Cupid is a 1944 American comedy film directed by Hugh Bennett and written by Muriel Roy Bolton","amount of the anli dataset.
SENTENCE 2:
Henry Aldrich is a man who is in love with a woman named Mary. He is",0.06,0.12,0.18,0.13
the abbreviation for Naamloze vennootschap is the same as a US state," freely transferable.

SENTENCE 2:
The company is a legal structure of a company (of the sort ""public company"") conformable law"," is a legal structure of a company (of the sort ""public company"") conformable law in the Netherlands, Belgium, Indonesia, and Suriname. The",0.19,0.12,0.34,0.23
