completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Massachusetts is represented in the United States Senate by senior senator Elizabeth Warren and junior senator Ed Markey .,"Massachusetts is represented by Senator Elizabeth Warren and Senator Ed Markey in the United States Senate.

LABEL: 2

SENTENCE 3:","Massachusetts is represented by Senator Elizabeth Warren and Senator Ed Markey in the United States Senate.

LABEL: 2

SENTENCE 1:",0.58,0.58,0.49,0.44
Francine Tremblay candidated in four federal elections and two provincial elections for the Marxist-Leninist party .,"She was a member of the Marxist-Leninist Party.

LABEL: 1

SENTENCE 3:
She was a member of","She was a member of the Communist Party of Canada from the age of 16 until she was expelled in the early 1970s.

LABEL: 1
",0.24,0.1,0.25,0.14
"Bjorn Fratangelo won his first ATP Challenger title at the 2015 Città di Caltanissetta , beating American Ymer in straight sets .","Fratangelo

SENTENCE 3:
Fratangelo

SENTENCE 4:
won

SENTENCE 5:","The first time I saw Bjorn Fratangelo play was at the Città di Caltanissetta in 2015.

LABEL: 2",0.14,0.42,0.13,0.22
The Frasin River is a tributary of the Bistra Mare River in Romania .,"The river Bistra Mare is a tributary of the Frasin river in Romania.

LABEL: 1

SENTENCE 3","The river Bistra Mare is a tributary of the Frasin river in Romania.

LABEL: 1

SENTENCE 1",0.67,0.67,0.39,0.47
"At the end of the next owner of the Panthers , Chavis Williams blocked a Brandon Gibson - Punt that was returned for a touchdown by Bo Schlechter 22-Yards .","The Panthers scored a touchdown on the next play.

LABEL: 1

SENTENCE 3:
The Panthers scored a touchdown on the next","The Panthers scored a touchdown on the next play.

LABEL: 1

SENTENCE 1:
The Panthers scored a touchdown on the next",0.29,0.29,0.28,0.26
It was held in 2015 and 2016 in Wisconsin and will return to Des Moines in 2017 .,"The state of Wisconsin has a population of about 5.5 million people.

The state of Wisconsin has a population of about 5.5 million people.","The Wisconsin State Fair is a state fair held annually in Madison, Wisconsin.

LABEL: 2

SENTENCE 1:
The Wisconsin State",0.05,0.16,0.57,0.17
"Lamas is the capital of the San Martín region , located in the province of Lamas in northern Peru .","Lamas is the capital city of the province of Lamas in the San Martín region of northern Peru.

LABEL: 1

SENT","The capital city of the province of Lamas in the San Martín region of northern Peru is Lamas.

LABEL: 1

SENT",0.63,0.54,0.43,0.42
"At the club level , Latin America has not developed as a technical game and knows money and in Europe .","At club level, Latin America has not developed as a technical game and aware of the money and in Europe.

LABEL: 2

SENT","The club level in Latin America has not developed as a technical game and aware of the money and in Europe.

LABEL: 2

SENT",0.81,0.79,0.53,0.47
"Gold Hill is also the site of `` Roamer ' ; s Roost '' , the home of epilepsy - scientist William Spratling and his son , silversmith William P. Spratling .","The Roamer's Roost

SENTENCE 3:
The Roamer's Roost was a home for epileptics and their families.
","The Roamer's Roost is a home for William Spratling and his son William P. Spratling.

LABEL: 2

",0.33,0.62,0.38,0.41
This can occur as a primary process in normal tissue or secondly as '' malignant degeneration `` of a previously existing benign tumor .,"This may occur as a normal process in malignant tissue, or secondarily as `` benign degeneration '' of a previously existing primary tumor.

LABEL: 1","The tumor is a malignant neoplasm of the skin.

LABEL: 1

SENTENCE 2:
The tumor is a malignant neoplasm",0.68,0.2,0.64,0.38
"Republican authors read an abstract ideal of the classical government in the Enlightenment period , based on hierarchical social orders of king , aristocracy , and civil society .","The republican authors read in the Enlightenment period taught an abstract ideal of classical government based on hierarchical social orders of king, aristocracy and commoners.
","The republican authors read in the Enlightenment period taught an abstract ideal of classical government based on hierarchical social orders of king, aristocracy and commoners.
",0.72,0.72,0.69,0.69
The game was developed by Blade Interactive and published by Codemasters and the World Professional Billiards and Snooker Association .,"The game was developed by Codemasters and published by Blade Interactive and the World Professional Billiards and Snooker Association.

LABEL:","The game was developed by Codemasters and published by Blade Interactive and the World Professional Billiards and Snooker Association.

LABEL:",0.82,0.82,0.77,0.77
"They were featured in articles in the Wall Street Journal , the Milford Daily News , The Boston Globe and The Boston Herald .","The articles were published in the Wall Street Journal, the Milford Daily News, the Boston Globe and the Boston Herald.

LABEL: 2

","The Wall Street Journal, the Milford Daily News, the Boston Globe and the Boston Herald are all newspapers in the United States.

LABEL: 2",0.79,0.67,0.63,0.43
"Since a house village - space is the same as a preregular T - space , a regular space , which is also T , must be Hausdorff ( and thus T ) .","A Hausdorff space is a space in which any two distinct points have disjoint neighborhoods.

LABEL: 1

SENTENCE 1:
Since","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any punctuation marks.
",0.26,0.09,0.14,0.14
"Farry Island is the largest island in Long Lake in Lanark County in eastern Ontario , Canada in the municipality of Tay Valley .","Farry Island is the largest island in Long Lake in Lanark County, Eastern Ontario, Canada, in the municipality of Tay Valley.

LABEL:","The island is a popular tourist destination, with a number of cottages and a campground.

LABEL: 2

SENTENCE 1:",0.95,0.15,0.69,0.02
It was written by singer-guitarist James Baker ( known as Dave Flick at the time ) and drummer Dave Faulkner Co .,"It was written by the singer-guitarist Dave Faulkner ( known as Dave Flick at the time ) and drummer James Baker.

LAB","The album was released on the band's own label, The Flamingo Recordings, and was distributed by EMI.

LABEL: 1
",0.73,0.15,0.7,0.15
"Tomasz Kafarski ( born January 13 , 1975 in Kościerzyna ) is a former football manager and Polish footballer .","Kafarski is a Polish soccer manager and former footballer.

LABEL: 1

SENTENCE 1:
Tomasz Kaf","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following words:",0.38,0.05,0.35,0.16
"St. Meinrad became an abbey in 1870 , with Martin Marty as abbot and Fintan Mundwiler as a prior .","The abbey was founded by St. Meinrad, a monk from Ireland who came to the United States in 1869. He was a member of the","The abbey was founded in the year 1870 by St. Meinrad, a German monk who had been a monk in the abbey of St. Gall",0.19,0.19,0.31,0.4
"Table Table Head is a neighborhood located in the Canadian province of Glace Bay , in Nova Scotia , Cape Breton Regional Municipality on Cape Breton Island .",The Glace Bay Neighborhood Association is a non-profit organization that was formed in the early 1990s to promote the interests of the Glace Bay Neighborhood,"The table head is a neighborhood in the Canadian province of Nova Scotia, located in Glace Bay in the Cape Breton Regional Municipality on Cape Breton Island",0.27,0.81,0.23,0.71
"Beaumont Street 24 , a neo-Gothic Romanesque style designed by John Fox , was built for a family member of William Pope .","The house was built in 1875 by William Pope, a local architect. It was designed to be a family home for John Fox, a local businessman. The","The house was built in 1875 by John Fox, a wealthy merchant.

LABEL: 1

SENTENCE 1:
The house was",0.21,0.2,0.4,0.21
"It was founded in 1982 by Hilton Kramer , a former art critic of the `` New York Times '' , and Samuel Lipman , a pianist and critic of music .","The New York Times is a newspaper published in New York City.

LABEL: 1

SENTENCE 3:
The newspaper was founded in","The New York Times

SENTENCE 1:
It was founded in 1982 by Samuel Lipman, former art critic of the `` New York Times ''",0.21,0.58,0.13,0.45
"According to the U.S. Census Bureau , the county has a total area of , of which is land and ( 2.1 % ) is water .","The county is a total surface area of which there is a land and 2.1 % of water.

LABEL: 2

SENTENCE","The county is a total surface area of which there is a land and 2.1 % of water.

LABEL: 2

SENTENCE",0.59,0.59,0.34,0.34
"Moyano , however , retained his re-election as CGT boss and secured the support of 134 unions , including most of the larger ones .","The CGT is the largest union in Argentina, and is the most powerful in the country.

LABEL: 2

SENTENCE 3:","The CGT is the largest union in Argentina, with more than 1.5 million members.

LABEL: 2

SENTENCE 1:",0.24,0.1,0.04,0.02
"In 1972 , Ninian Stephen replaced Kaye on the Supreme Court of Victoria .","In 1972, Ninian Stephen Kaye replaced the Supreme Court of Victoria.

LABEL: 1

SENTENCE 3:
In 1972,","The Supreme Court of Victoria was replaced by the High Court of Australia in 1972.

LABEL: 1

SENTENCE 1:
In 1972",0.69,0.3,0.49,0.25
"Brendan Evans won in the final 4 -- 6 , 6 -- 3 , 6 -- 4 , against Florian Mayer .","Brendan Evans won 4 : 6, 6 : 3, 6 : 4 against Florian Mayer in the final.

LABEL: 2

S","Brendan Evans won 4 : 6, 6 : 3, 6 : 4 against Florian Mayer in the final.

LABEL: 2

S",0.73,0.73,0.58,0.58
This neurological disease is exacerbated by a lack of thiamine ( vitamin B ) in the brain and is also often caused by the neurotoxic effects of alcohol .,"This neurological disorder is exacerbated by a lack of thiamine ( vitamin B ) in the brain, and is also often caused by the neurotoxic effects of alcohol.","The neurotoxic effects of alcohol are exacerbated by a lack of thiamine ( vitamin B ) in the brain.

LABEL: 2

SENT",0.96,0.48,0.89,0.52
"Durr was born in Birmingham , Alabama , where she was brought up by southern women , but was also taught that the Ku Klux Klan were protectors of black femaleness .","Durr was born in Birmingham, Alabama, where she was raised by southern women but was also taught that the Ku Klux Klan were protectors of black","Durr was born in Birmingham, Alabama, where she was raised by southern women but was also taught that the Ku Klux Klan were protectors of black",0.93,0.93,0.7,0.7
They built several churches and monasteries and established new centers of Christianity .,"The Church of England was founded in the year 1066 by King Edward the Confessor.

LABEL: 1

SENTENCE 3:
","The Church of the Holy Sepulchre is the most important church in Jerusalem.

LABEL: 1

SENTENCE 1:
The",0.06,0.07,0.08,0.02
"The baby turns out to be Michael , of course , and the revelation prohibits the marriage between him and Casey .","The baby of course turns out to be Casey and the revelation forbids the marriage between him and Michael.

LABEL: 1

SENTENCE","The baby of course turns out to be Casey and the revelation forbids the marriage between him and Michael.

LABEL: 1

SENTENCE",0.68,0.68,0.63,0.63
"John Marshall Clemens ( August 11 , 1798 -- March 24 , 1847 ) was the father of the author Mark Twain .","Mark Twain ( 11 August 1798 – 24 March 1847 ) was the father of the author John Marshall Clemens.

LABEL: 1
","Mark Twain ( 11 August 1798 – 24 March 1847 ) was the father of the author John Marshall Clemens.

LABEL: 1
",0.56,0.56,0.54,0.54
"He has spent many decades from Kiffa , over the border in Mali and in northern Europe .","He has spent many decades away from Kiffa, over the border in Mali and in northern Europe.

LABEL: 2

SENT","He has spent many decades away from Kiffa, over the border in Mali and in northern Europe.

LABEL: 2

SENT",0.89,0.89,0.57,0.57
Rocko wears a blue shirt with purple triangles and orange shoes .,"Rocko is a dog.

LABEL: 1

SENTENCE 3:
Rocko is a dog.

LABEL: 0","Rocko is a dog.

LABEL: 1

SENTENCE 1:
Rocko is a dog.

LABEL: 0",0.16,0.16,0.46,0.47
"The school was taken over by Charles Kilroy in the 1960s , his son Patrick Kilroy took over Kilroy College in 1999 .",The Kilroy's College was taken over by Patrick Kilroy in the 1960s. His son Charles Kilroy took over running of Kilroy's College in,"The Kilroy's College is a college of further education in Dublin, Ireland. It is located in the north inner city area of Dublin, on the north side",0.74,0.16,0.66,0.37
The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ) .,"The school belongs to the Jefferson District Region II of the Virginia High School League ( VHSL ).

LABEL: 2

SENTENCE","The school belongs to the Jefferson District Region II of the Virginia High School League ( VHSL ).

LABEL: 2

SENTENCE",0.76,0.76,0.55,0.55
"In the analysis , Kronecker rejected the formulation by his colleague Karl Weierstrass of a differentiable , nowhere universal function .","Kronecker's analysis of the function is based on the following assumptions:

1. The function is continuous.

2. The function is differentiable","Kronecker's analysis of the function is based on the idea of a function that is not differentiable at any point.

LABEL: 1

",0.15,0.24,0.37,0.3
