completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"A new vaccine may be just around the corner for the prevention of type 1, or insulin-dependent, diabetes in patients at risk of developing the disease.
","The vaccine is a combination of two proteins, insulin and a protein called GAD65.

LABEL: positive

SENTENCE 3:
",0.17,0.15,0.41,0.15
When liquid water changes to water vapor it is called evaporation.,"EVAPORATION Water changing into vapor and rising into the air.

LABEL: entails

SENTENCE 1:
EVAPORATION","The water vapor is rising into the air.

LABEL: does not entail

SENTENCE 3:
The water vapor is rising into the",0.23,0.25,0.37,0.33
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"These animals have the disadvantage that their developing embryos can be seen by researchers, so that mutations induced in the embryos can be observed to determine how they affect normal development","The animals have the advantage that their developing embryos can be seen by researchers, so that mutations induced in the embryos can be observed to determine how they affect normal development",0.24,0.24,0.4,0.42
A bee will sometimes do a dance to tell other bees in the hive where to find food.,"Von Frisch found that a bee with information on a new food source would perform a dance upon entering the hive.

LABEL: entails
","The bee dances when it has information on a new food source.

LABEL: entails

SENTENCE 1:
The bee dances when it",0.29,0.15,0.23,0.28
A person affected by an autosomal dominant disorder has one mutated allele.,"Because alkaptonuria is an autosomal recessive disorder, an individual must inherit two mutated alleles to have the disease.

LABEL: neutral

","The individual must inherit two mutated alleles to have the disease.

LABEL: neutral

SENTENCE 1:
Because alkaptonuria is",0.25,0.07,0.34,0.13
A concave lens is thicker at the edges than it is in the middle.,"The diverging lens should again be a x20 objective or -8mm double-concave lens.

LABEL: neutral

SENTENCE","The diverging lens should again be a x20 objective or -8mm double-concave lens.

LABEL: neutral

SENTENCE",0.19,0.19,0.19,0.19
The development of the respiratory system in the fetus begins at about 4 weeks.,"The fetus's heart begins to beat, and by about the twentieth week the fetus can kick.

LABEL: neutral

SENTENCE 3:","The fetus's heart begins to beat, and by about the twentieth week the fetus can kick.

LABEL: neutral

SENTENCE 1:",0.23,0.23,0.17,0.17
"In weather terms, the boundary between two air masses is called front.","front A boundary between two different air masses.

LABEL: is

SENTENCE 3:
front A boundary between two different air masses.","The boundary between two different air masses.

LABEL: does not entail

SENTENCE 3:
The boundary between two different air masses.",0.44,0.37,0.48,0.35
Backbone is another name for the vertebral column.,"Vertebrates possess a backbone-a dorsal vertebral column enclosing a dorsal hollow nerve cord.

LABEL: entails

SENTENCE 1:","Vertebrates possess a backbone-a dorsal vertebral column enclosing a dorsal hollow nerve cord.

LABEL: entails

SENTENCE 1:",0.23,0.23,0.15,0.15
Nematodes can be a parasite of both.,"Strongylida This is a large order of nematodes which are of great economic importance both as human pathogens and parasites of veterinary animals.

LABEL:","Strongylida This is a large order of nematodes which are of great economic importance both as human pathogens and parasites of veterinary animals.

LABEL:",0.19,0.19,0.39,0.39
Reversible reactions are indicated by opposite-headed kinds of arrows.,"Use a single headed arrow,, to indicate direction of a causal relationship, or a double headed arrow,, to indicate relationships of undetermined cause (or  ","The relationship between the two variables is not causal.

LABEL: neutral

SENTENCE 1:
The relationship between the two variables is not",0.12,0.0,0.3,0.32
The primary motor cortex is located in the frontal lobe of the brain.,"The organization of the motor system is similar to that of vision, beginning with the primary motor cortex at the posterior edge of the frontal lobe.

The organization","The organization of the motor system is similar to that of vision, beginning with the primary motor cortex at the posterior edge of the frontal lobe.

LABEL",0.39,0.35,0.36,0.25
Lyme disease is caused by bacteria.,"The tick is a vector for Lyme disease.

LABEL: entails

SENTENCE 1:
The tick is a vector for Lyme","The tick Ixodes scapularis (Black-legged) transmits Borrelia burgdorferi, the bacterium that causes Lyme disease.",0.24,0.19,0.38,0.44
"Animal behavior can be said to be controlled by genetics and experiences, also known as nature and nurture.","You can experience perfect moments in nature that will nurture your soul.

LABEL: positive

SENTENCE 3:
You can experience perfect","You can experience perfect moments in nature that will nurture your soul.

LABEL: neutral

SENTENCE 1:
You can experience perfect",0.16,0.16,0.33,0.3
"In weather terms, the boundary between two air masses is called front.","A weather front is a boundary between two distinct air masses.

LABEL: entails

SENTENCE 1:
Fronts A weather front is","A weather front is a boundary between two distinct air masses.

LABEL: does not entail

SENTENCE 3:
A weather front is",0.44,0.42,0.31,0.33
Plasma matter makes up most of the universe.,"The most abundant form of matter in the universe is plasma.

LABEL: entails

SENTENCE 1:
However, plasma is the most","The plasma is the most abundant form of matter in the universe.

LABEL: entails

SENTENCE 1:
However, plasma is the",0.29,0.36,0.33,0.28
The carotid artery takes blood to the brain.,"Brain bloodflow The blood reaches the brain through the internal carotid and the vertebral arteries.

LABEL: neutral

SENTENCE 3:
","The blood reaches the brain through the internal carotid and the vertebral arteries.

LABEL: neutral

SENTENCE 1:
The blood reaches the",0.3,0.28,0.27,0.25
"When sediments settle out of water, they form horizontal layers.","Water injected into unconfined sand forms a stationary dome, and if there are confining layers then water spreads out horizontally.

LABEL: neutral
","The water injected into unconfined sand forms a stationary dome, and if there are confining layers then water spreads out horizontally.

LABEL: neutral",0.13,0.12,0.45,0.45
A concave lens is thicker at the edges than it is in the middle.,"Define focal length.

LABEL: focal length

SENTENCE 3:
Define focal length.

LABEL: focal length

","A convex lens is a lens that focuses light rays from an object onto a point on the image plane.

A concave lens is a lens that focuses light",0.0,0.23,0.49,0.45
"You call materials able to conduct electricity with 100% efficiency, meaning that no energy is lost during the electrical transmission, superconductors.","We are also studying highly efficient energy conversion mechanism, electrical energy transmission and storage, superconductor and its application, power electronics and control of electrical machines, and aspects","We are also studying highly efficient energy conversion mechanism, electrical energy transmission and storage, superconductor and its application, power electronics and control of electrical machines, and aspects",0.12,0.12,0.4,0.4
The turning driveshaft causes the wheels of the car to turn.,"Only they turn wheels, cause change or movement.

LABEL: neutral

SENTENCE 3:
Only they turn wheels, cause change or","The only thing that moves is the wheel.

LABEL: neutral

SENTENCE 1:
The only thing that moves is the wheel.",0.13,0.19,0.38,0.5
The eighth planet from our sun is neptune.,"Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL: entails

SENTENCE 1:
","Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL: does not entail

SENTENCE 1",0.38,0.36,0.27,0.3
The turning driveshaft causes the wheels of the car to turn.,"Causing the wheels to turn and the jeep to plummet.

LABEL: neutral

SENTENCE 3:
Causing the wheels","The wheels of the jeep turned and the jeep plummeted.

LABEL: neutral

SENTENCE 1:
The jeep",0.29,0.3,0.26,0.23
When liquid water changes to water vapor it is called evaporation.,"In evaporation, a liquid (like water) changes state to become a gas (water vapor).

LABEL: entails

SENTENCE 3:","In evaporation, a liquid (like water) changes state to become a gas (water vapor).

LABEL: entails

SENTENCE 1:",0.41,0.41,0.26,0.27
Smooth muscle regulates air flow in lungs.,"When one practices Qigong, one must learn to regulate breathing to smooth the Qi flow in the large intestine and the lungs.

LABEL: neutral","When one practices Qigong, one must learn to regulate breathing to smooth the Qi flow in the large intestine and the lungs.

LABEL: neutral",0.26,0.26,0.36,0.36
The photic zone extends 200 meters deep.,"The offshore ocean zone of California begins at a depth of about 100 meters and extends to the edge of the Exclusive Economic Zone (200 miles offshore).

","The offshore ocean zone of California begins at a depth of about 100 meters and extends to the edge of the Exclusive Economic Zone (200 miles offshore).

",0.24,0.24,0.41,0.41
A viral vector is the name for a tool commonly used by molecular biologists to place genetic material into cells.,"The new method is based on a technique called polymerase chain reaction (PCR), which is used to amplify a small amount of DNA.

LABEL: positive","The new method, called the ""Bacterial Virus Monitor"" (BVM), is based on a technique called ""quantitative PCR"" (qPCR).

",0.18,0.11,0.21,0.3
A concave lens is thicker at the edges than it is in the middle.,"Specification of lens power, base curve, thickness, and edge thickness of firm lenses.

LABEL: neutral

SENTENCE 1:
","Specification of lens power, base curve, thickness, and edge thickness of firm lenses.

LABEL: neutral

SENTENCE 1:
",0.06,0.06,0.19,0.19
"If a substance has a ph value greater than 7,that indicates that it is base.","Acid-base indicators exhibits different colors due to a substance that is sensitive to a change in pH.

LABEL: acid

","Acid-base indicators exhibits different colors due to a substance that is sensitive to a change in pH.

LABEL: acid

",0.22,0.22,0.4,0.4
The photic zone extends 200 meters deep.,"Also a 200 meter deep-snow-dash.

LABEL: neutral

SENTENCE 3:
Also a 200 meter deep-s","The snow was deep and the wind was strong.

LABEL: neutral

SENTENCE 1:
The snow was deep and the wind was",0.17,0.14,0.31,0.35
