completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","SOLID State of matter with a definite volume and definite shape.

LABEL: entails

SENTENCE 3:
SOLID State","The solid state of matter is a state of matter in which the atoms are arranged in a definite pattern.

LABEL:

SENTENCE 3",0.35,0.25,0.45,0.4
Strong odor helps some animals defend themselves against predators.,"strong characteristic odor;

LABEL: neutral

SENTENCE 3:
strong characteristic odor;

LABEL: neutral

SENT","strong characteristic odor;

LABEL: neutral

SENTENCE 3:
strong characteristic odor;

LABEL: neutral

SENT",0.18,0.18,0.52,0.52
A complex machine is described by: it is made of more than one simple machine.,"
I decided to create more complex behaviors and created a simple Marble Machine which comes alive by clicking on one of the two marbles.

LABEL:","The marble machine is a simple machine which comes alive by clicking on one of the two marbles.

LABEL: positive

SENTENCE 3",0.2,0.22,0.39,0.26
It takes about one year for earth to orbit the sun.,"The sun is the centre of the solar system.

LABEL:
The sun is the centre of the solar system.

SENTENCE 3","The sun is the center of the solar system.

LABEL:
The sun is the center of the solar system.

SENTENCE 3",0.12,0.12,0.46,0.47
The number of daylight hours each day would be greatest during the summer near the north pole.,"Which letter best marks the position of the Sun on the day with the greatest number of daylight hours for an observer in Eugene, OR (latitude 45 o North","Which letter best marks the position of the Sun on the day with the greatest number of daylight hours for an observer in Eugene, OR (latitude 45 o North",0.26,0.26,0.35,0.35
Gravity and magnetism are both common forces.,"recognizes that forces of gravity, magnetism, and electricity operate simple machines.

LABEL:
neutral

SENTENCE 3:
recogn","recognizes that forces of gravity, magnetism, and electricity operate simple machines.

LABEL: neutral

SENTENCE 3:
recognizes",0.17,0.17,0.29,0.29
The sun is the center of our solar system.,"The Earth moves and the Sun is the center of our solar system.

LABEL: entails

SENTENCE 3:
The Earth moves and","The Earth moves and the Sun is the center of our solar system.

LABEL:
The Earth moves and the Sun is the center of our solar",0.6,0.51,0.43,0.68
Gravity is responsible for the orbits of the planets around the sun.,"Indeed, the force of gravity keeps the Moon in orbit around the Earth and the planets in orbit around the Sun.

LABEL:
Indeed, the","Indeed, the force of gravity keeps the Moon in orbit around the Earth and the planets in orbit around the Sun.

LABEL:
Indeed, the",0.39,0.39,0.32,0.32
A complex machine is described by: it is made of more than one simple machine.,"Nevertheless, one would think that most simple systems that implement the first machine certainly do not implement the second, with its vastly more complex internal structure.

LAB","Nevertheless, one would think that most simple systems that implement the first machine certainly do not implement the second, with its vastly more complex internal structure.

LAB",0.14,0.14,0.22,0.22
One function of the cardiovascular system is to transport gases throughout the body.,"DHEA and cortisone are directly involved in the body's resistance to stress, as well as in cardiovascular function, thyroid function and immune system response.","The body's resistance to stress is mediated by the DHEA and cortisone system.

LABEL: neutral

SENTENCE 3:",0.16,0.19,0.3,0.12
One function of the cardiovascular system is to transport gases throughout the body.,"The cardiovascular system is responsible for the regulation of blood pressure, heart rate, and the flow of blood through the body.

LABEL:

S","The heart is the largest muscle in the body and is responsible for pumping blood throughout the body.

LABEL:
The heart is the largest muscle in",0.33,0.26,0.37,0.47
The number of daylight hours each day would be greatest during the summer near the north pole.,"The amount of time depends mainly on the variety, the climate, and the number of daylight hours during the summer days.

LABEL: summer

","The amount of time depends mainly on the variety, the climate, and the number of daylight hours during the summer days.

LABEL: summer

",0.4,0.4,0.39,0.39
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Rough-in -- Framing, plumbing, electrical wiring, insulation.

LABEL:

SENTENCE 3:
Rough-in","The rough-in process is the process of installing the electrical wiring, plumbing, insulation, and other materials that will be used to build the house.

",0.08,0.15,0.37,0.37
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"This is like a rubber or plastic wire with an electric wire inside it.

LABEL: electric

SENTENCE 3:
This is like","This is kind of like an electric wire with rubber or plastic insulation around it.

LABEL: neutral

SENTENCE 3:
This is",0.11,0.11,0.33,0.32
Exercising regularly is a good health habit.,"We know that good eating habits and getting regular exercise are vital for long term good health.

LABEL: entails

SENTENCE 3:
","We know that good eating habits and getting regular exercise are vital for long term good health.

LABEL: entails

SENTENCE 3:
",0.14,0.14,0.18,0.18
Ice cubes are an example of the solid form of water.,"The ice cube is a solid.

LABEL:

SENTENCE 3:
The ice cube is a solid.

LABEL:","The ice cube is a solid.

LABEL: ice

SENTENCE 3:
The ice cube is a liquid.

LABEL",0.22,0.14,0.59,0.45
One function of the cardiovascular system is to transport gases throughout the body.,"The cardiovascular system is the largest of the body's systems. It is responsible for the heart, lungs, and blood vessels.

LABEL:

","The cardiovascular system is the largest of the body's systems. It is responsible for the transport of oxygen and nutrients to all parts of the body.

LAB",0.34,0.34,0.32,0.48
The sun is the center of our solar system.,"The sun's motion relative to the solar system's center of mass is taken into account.

LABEL: positive

SENTENCE 3:
","The sun's motion relative to the solar system's center of mass is taken into account.

LABEL:

SENTENCE 3:
The",0.33,0.33,0.25,0.13
Strong odor helps some animals defend themselves against predators.,"The ratite's strong legs are used to defend itself against potential predators.

LABEL: active

SENTENCE 3:
The ratite","The ratite's legs are strong and powerful.

LABEL: neutral

SENTENCE 3:
The ratite's legs are strong and",0.29,0.07,0.42,0.35
Moss is best classified as a nonvascular plant.,"The liverworts are nonvascular plants.

LABEL: entails

SENTENCE 3:
The liverworts are nonvascular","The liverworts are a group of plants that have a liver-shaped leaf.

LABEL: liverworts

SENTENCE 3:",0.1,0.08,0.35,0.23
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The Pipal tree whose roots go deep in the ground, defies the blasts of the wind.

LABEL: defies

SENTENCE","The Pipal tree whose roots go deep in the ground, defies the blasts of the wind.

LABEL: defies

SENTENCE",0.06,0.06,0.3,0.3
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","The digestive system is made up of the mouth, esophagus, stomach, small intestine, large intestine, rectum, and anus.

LABEL","The digestive system is made up of the mouth, esophagus, stomach, small intestine, large intestine, rectum, and anus.

LABEL",0.23,0.23,0.43,0.43
It would help conserve water to turn off water while brushing teeth.,"Brushing Sensitive Teeth To prevent tooth pain while brushing, wet toothbrush under running hot water and then brush teeth gently with your normal brand of toothpaste","Brushing Sensitive Teeth To prevent tooth pain while brushing, wet toothbrush under running hot water and then brush teeth gently with your normal brand of toothpaste",0.21,0.21,0.37,0.37
The equator on earth receives the most direct sunlight.,"The sun is the source of light for plants and animals.

LABEL:
The sun is the source of light for plants and animals.

","The location 45 degrees north of the equator receives about 41 hours more sunlight than a location 45 degrees south of the equator.

LABEL: north",0.12,0.24,0.69,0.25
It takes about one year for earth to orbit the sun.,"In one year the Earth would have made one complete orbit about the Sun.

LABEL: entails

SENTENCE 3:
In one year","The Earth would have made one complete orbit about the Sun.

LABEL:
The Earth would have made one complete orbit about the Sun.

",0.37,0.29,0.35,0.7
Moss is best classified as a nonvascular plant.,"The mosses, liverworts, and hornworts; a group of nonvascular plants that inhabit the land but lack many of the terrestrial adaptations of","The mosses, liverworts, and hornworts; a group of nonvascular plants that inhabit the land but lack many of the terrestrial adaptations of",0.13,0.13,0.29,0.29
It takes about one year for earth to orbit the sun.,"The Earth orbits the Sun;

LABEL: positive

SENTENCE 3:
The Earth orbits the Sun;

LABEL: negative","The Earth is a sphere;

LABEL: spherical

SENTENCE 3:
The Earth is a sphere;

LABEL: spherical",0.22,0.15,0.54,0.61
The flexibility of an object allows it to bend.,"Its flexibility allows us to bend and twist our torsos and absorb the impact of daily living.

SENTENCE 1:
Its flexibility allows us","Its flexibility allows us to bend and twist our torsos and absorb the impact of daily living.

LABEL:
Its flexibility allows us to bend",0.25,0.3,0.4,0.44
A complex machine is described by: it is made of more than one simple machine.,"The best way to make a complex machine easy is to make a simple machine in the first place.

LABEL:

SENTENCE 3:","The best way to make a complex machine easy is to make a simple machine in the first place.

LABEL: neutral

SENTENCE 3",0.32,0.32,0.31,0.27
