completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
I know a few old ones.,"oh yeah i know a few of those too

LABEL: 1

SENTENCE 1:
oh yeah i know a few of those too","i know a few of those too

LABEL: 1

SENTENCE 1:
i know a few of those too

LABEL",0.29,0.32,0.65,0.58
They were unconfident so they were hesitant to think he might have made a mistake.,"""I was so sure of myself that I took it for granted he had made a mistake.""

LABEL: 2

SENTENCE 3:","""I was so sure of myself that I took it for granted he had made a mistake.""

LABEL: 3

SENTENCE 3:",0.28,0.28,0.34,0.37
The people all tell you the truth.,"""I am not telling you the truth.""

LABEL: 3

SENTENCE 3:
""I am telling you the truth.""
","""I am not telling you the truth.""

LABEL: 3

SENTENCE 3:
""I am not telling you the truth.""",0.33,0.32,0.38,0.55
The novelty comes at a large price.,"It's a great novelty, but very expensive.

LABEL: 1

SENTENCE 1:
It's a great novelty, but very","It's a great novelty, but very expensive.

LABEL: 1

SENTENCE 1:
It's a great novelty, but very",0.15,0.15,0.41,0.41
"The village is named after the explorer that landed on November 4, 1493.","The village is Sainte-Marie, named by the explorer when he landed on 4 November 1493, attracted by the waterfalls and river he could see","The village is Sainte-Marie, named by the explorer when he landed on 4 November 1493, attracted by the waterfalls and river he could see",0.53,0.53,0.59,0.59
The administrator shall reduce allowance for each unit. ,"If necessary to meeting the restrictions imposed in the preceding sentence, the Administrator shall reduce, pro rata, the basic Phase II allowance allocations for each unit subject","The Administrator shall reduce, pro rata, the basic Phase II allowance allocations for each unit subject to the requirements of section 414.

LABEL:",0.46,0.52,0.55,0.5
Our home is full of love and pets. ,"Should we invite these young wealthies back to our comparatively humble, small home?

LABEL: 2

SENTENCE 3:
Should we","We should invite them back to our humble, small home.

LABEL: 2

SENTENCE 1:
We should invite them back to",0.15,0.14,0.1,0.27
Randy's Introduction,"Randy's Anecdotal Wrap-Up

LABEL: 2

SENTENCE 3:
Randy's Anecdotal","Randy's Anecdotal Wrap-Up

LABEL: 3

SENTENCE 3:
Randy's Anecdotal",0.27,0.27,0.4,0.41
It's good for kids to have a dog. ,"yeah that's that's always nice when you have an animal that the kids can play with like that how old are the kids

LABEL: 2","yeah that's that's always nice when you have an animal that the kids can play with like that how old are the kids

LABEL: 2",0.11,0.11,0.34,0.34
Daniel had no explanation.,"Daniel took it upon himself to explain a few things.

LABEL: 2

SENTENCE 3:
Daniel took it upon himself to explain","Daniel took it upon himself to explain a few things.

LABEL: 2

SENTENCE 1:
Daniel took it upon himself to explain",0.08,0.08,0.43,0.43
This program aims to destroy all farms. ,"The program will provide flexible technical, financial, and educational assistance to farmers and ranchers who face serious threats to soil, water, and related natural resources on agricultural","SENTENCE 2:
According to the Natural Resources Conservation Service, this voluntary program will provide flexible technical, financial, and educational assistance to farmers and ranchers",0.12,0.19,0.33,0.29
You want to be a lawyer when you grow up.,"You wonder what youre going to be when you grow up, lawyer Smith said. 

LABEL: 2

SENTENCE 1:
You","I wonder what I will be when I grow up, lawyer Smith said. 

LABEL: 2

SENTENCE 1:
I wonder what",0.48,0.27,0.25,0.35
My disdain for pigeons is well warranted.,"I hate pigeons.

LABEL: 2

SENTENCE 1:
I hate pigeons.

LABEL: 1","I hate pigeons.

LABEL: 2

SENTENCE 1:
I hate pigeons.

LABEL: 1",0.11,0.11,0.53,0.53
Every american us entitled to legal aid,"The federal government should also provide legal services to the poor and the elderly.

LABEL: 2

SENTENCE 3:
The federal government","The federal government should provide legal services to all Americans, regardless of their ability to pay.

LABEL: 2

SENTENCE 1:
",0.07,0.07,0.28,0.24
It doesn't make a difference what color one wears. ,"I think that's really true a lot of it is um the color certain colors seem to be more acceptable

LABEL: 2

SENTENCE","I think that's a good idea

LABEL: 3

SENTENCE 3:
I think that's a good idea

LABEL",0.12,0.07,0.27,0.53
The Taurus show had some spoiler kits.,huh-uh the the yeah see the the the the the the the the the the the the the the the the the the the the the the the the,"huh-uh the the yeah see the Taurus Show has the spoiler kit and the and the big engine and the and stuff like that

LAB",0.05,0.24,0.15,0.38
"""Sue me"" Royko wrote. ","Sue me, Royko wrote.

LABEL: 1

SUE ME, ROYKO WROTE.

LABEL: 2","Sue me, Royko wrote.

LABEL: 1

SENTENCE 1:
Sue me, Royko wrote.

",0.5,0.5,0.73,0.69
Jordan and Israel were still not on great terms with each other and refused trade.,"Jerusalem was divided into east and west, under the control of Jordan and Israel respectively.

LABEL: 2

SENTENCE 3:
","Jerusalem was divided into east and west, under the control of Jordan and Israel respectively.

LABEL: 2

SENTENCE 1:
",0.18,0.18,0.17,0.16
Julius made a groaning sound when he heard the terrible advice.,"The great thing is to keep calm."" Julius groaned.

LABEL: 1

SENTENCE 1:
The great thing is to keep calm","The great thing is to keep calm."" Julius groaned.

LABEL: 1

SENTENCE 1:
The great thing is to keep calm",0.13,0.13,0.58,0.58
It is usually referred to as Little Paris because of the many French immigrants.,"The city is also known as the ""Paris of the North"" because of its proximity to the French capital.

LABEL: 3

SENT","The city is also known as the ""City of the Left Bank"" because of its location on the left bank of the Seine River.

LABEL",0.39,0.26,0.21,0.12
The Federal Communications Commission has several Hearing Aid Committees.,"The Report and Order, in large part, adopts the unanimous recommendations of the Hearing Aid Compatibility Negotiated Rulemaking Committee, an advisory committee established by","The Report and Order, in large part, adopts the unanimous recommendations of the Hearing Aid Compatibility Negotiated Rulemaking Committee, an advisory committee established by",0.18,0.18,0.21,0.21
We have no expectations of our local economy.,"so we're expecting our local economy to

LABEL: 2

SENTENCE 3:
so we're expecting our local economy to

","
SENTENCE 1:

SENTENCE 1:

SENTENCE 1:

SENTENCE 1:

SENTENCE",0.29,0.0,0.56,0.16
Modernity has made no progress in the historical center.,"The city is a living museum, a living testament to the power of the human spirit.

LABEL: 2

SENTENCE 3:
","The city is a living museum, a living testament to the power of human imagination.

LABEL: 2

SENTENCE 1:
The",0.07,0.07,0.17,0.12
The rules were  not issued as interim rules but rather general notices of proposed rulemaking.,"The rules were issued as interim rules and not as general notices of proposed rulemaking.

LABEL: 3

SENTENCE 3:
The","The rule is effective on July 1, 2016.

SENTENCE 1:
The rule is effective on July 1, 2016.

SENT",0.69,0.06,0.35,0.49
I just painted a huge mural depicting a tiger empaling a small dog. ,"i just painted

LABEL: 2

SENTENCE 3:
i just painted

LABEL: 3

SENTENCE 4","i just painted

LABEL: 2

SENTENCE 1:
i just painted

LABEL: 1

SENTENCE 2",0.22,0.22,0.45,0.44
"We are going to Aunt Basia's birthday party today, remember?","I'm sorry, I didn't mean to interrupt you. I just wanted to ask you a question.

LABEL: 1

SENTENCE","I'm sorry, I don't remember. I was so busy with my work.

LABEL: 1

SENTENCE 1:
I",0.06,0.07,0.12,0.11
I believe you and my kids would say the same thing but I think I might rely too much on their loyalty. ,"oh i believe that uh mine would say the same uh but uh i seem too rely on them too much

LABEL: 2

SENTENCE","i think i would say the same uh but i seem too rely on them too much

LABEL: 2

SENTENCE 1:
i",0.48,0.45,0.38,0.36
Adding sales tax to a ten thousand dollar vehicle is not significant.,so if you go out and you're talking like a ten or fifteen thousand dollar vehicle and you add that sales tax on that's a that's a big chunk,so who so if you go out and you're talking like a ten or fifteen thousand dollar vehicle and you add that sales tax on that's a that's a,0.23,0.23,0.39,0.33
The parties might involve,"Such parties may include

LABEL: 1

SENTENCE 1:
Such parties may include

LABEL: 2

SENT","The parties may include

LABEL: 1

SENTENCE 1:
The parties may include

LABEL: 2

SENT",0.11,0.21,0.47,0.46
It is possible. ,"I can't do it, he said at last. 

LABEL: 1

SENTENCE 1:
I can't do it, he","I am not sure. 

LABEL: 1

SENTENCE 1:
I am not sure. 

LABEL: 2

",0.09,0.0,0.39,0.53
The door was clear of anyone sitting near it.,"Poirot nudged me gently, indicating two men who were sitting together near the door. 

LABEL: 3

SENTENCE 3:","Poirot nudged me gently, indicating two men who were sitting together near the door. 

LABEL: 3

SENTENCE 3:",0.15,0.15,0.27,0.27
I don't think we can thank you enough for your help.,"i think we have too thank you very much you too bye-bye

LABEL: 2

SENTENCE 1:
i think we have","i think we have too thank you very much you too bye-bye

LABEL: 2

SENTENCE 1:
i think we have",0.3,0.3,0.35,0.35
Agency officials need to identify the components that helped their employees improve their performances.,"From the inventories of the initiatives they developed in response to our request, we asked agency officials to identify those agency components and initiatives that, in their view,","The agency officials identified the following components and initiatives that they believed had successfully involved and empowered employees:

LABEL: 1

SENTENCE 1:",0.33,0.33,0.39,0.39
She smiled at the group.,"They greeted her and she smiled shyly back.

LABEL: 1

SENTENCE 3:
They greeted her and she smiled shyly","She smiled shyly back.

LABEL: 1

SENTENCE 1:
They greeted her and she smiled shyly back.

",0.17,0.19,0.56,0.58
"The US market was ready for the cane plantations, according to the economists.","The cane plantations, increasingly in the hands of American tycoons, found a ready market in the US.

LABEL: 2

S","The cane plantations, increasingly in the hands of American tycoons, found a ready market in the US.

LABEL: 2

S",0.24,0.24,0.41,0.41
Experienced riders think that the roller coaster is too fast and scary.,"The roller coaster is a bit too slow and uneventful for experienced riders.

LABEL: 3

SENTENCE 3:
The","The roller coaster is a bit too slow and uneventful for experienced riders.

LABEL: 3

SENTENCE 3:
The",0.4,0.4,0.32,0.32
"The emperor was exhausted by his religious and political obligation, and abdicated early.","The burden of his spiritual functions as high priest of Shinto and the tasks of administration led the emperor to welcome an early abdication, frequently to retire to","The burden of his spiritual functions as high priest of Shinto and the tasks of administration led the emperor to welcome an early abdication, frequently to retire to",0.2,0.2,0.32,0.32
"""Yes, entirely"" I shouted just as harsh as I intended to.","'I'm not entirely sure,' I said, 'but I think I'm going to have to go with the second option.'

LABEL: 3","'Not entirely,' I snapped, harsher than intended.

LABEL: 3

SENTENCE 3:
'Not entirely,' I",0.24,0.24,0.2,0.41
"For almost a decade, the main Republican theme was some form of populism.","In the 1980s, and as late as 1994, a major Republican theme was a sort of taunting, nyah-nyah populism.

","In the 1980s, and as late as 1994, a major Republican theme was a sort of taunting, nyah-nyah populism.

",0.36,0.36,0.5,0.5
Overinterpretation and misinterpretation are not bias. ,"But overinterpretation or even misinterpretation are not the same as bias.

LABEL: 1

SENTENCE 1:
But over","But overinterpretation or even misinterpretation are not the same as bias.

LABEL: 1

SENTENCE 1:
But over",0.43,0.43,0.33,0.33
