completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"Lielbērze is a village in Auri Parish and Dobele Municipality in the historical region of Zemgale , and the Zemgale Planning Region in Latvia .","Lielbērze is located in the Zemgale Planning Region in Latvia.

LABEL: 2

SENTENCE 1",Lielbērze is a village in the municipality of Auri and Dobele municipality in the historical region Zemgale and the Zem,0.51,0.76,0.23,0.62
"In November 2016 , the FSB and the BIS agreed to a further five-year extension of the agreement from January 2018 to 2023 .","The FSB and the BIS board agreed to a further five-year extension of the agreement from January 2018 to 2023.

LABEL: 2","The FSB and the BIS board agreed to a further five-year extension of the agreement from January 2018 to 2023.

LABEL: 2",0.87,0.87,0.55,0.55
"Lou is the informal guardian of a little girl called Lucy ( Doughty ) , whom he left outside the prison in his car .","Lou is the informal guardian of a little girl named Lucy ( Doughty ), whom he has left in his car outside the prison.

LABEL","Lou is the informal guardian of a little girl named Lucy ( Doughty ), whom he has left in his car outside the prison.

LABEL",0.77,0.77,0.66,0.66
"In contrast to the 17th century , the 18th century was a comparatively quiet time for the College .","The college was founded in 1636.

LABEL: 1

SENTENCE 1:
The college was founded in 1636.

","The college was founded in 1636 by the Massachusetts Bay Colony.

LABEL: 1

SENTENCE 1:
In contrast to the",0.24,0.22,0.43,0.19
Luís Neves is a classical composer of modern Portuguese music and writer of several other genres .,"Pedro Luís Neves is a classical composer of Portuguese modern music and author of several other genres.

LABEL: 2

SENTENCE","Pedro Luís Neves is a classical composer of Portuguese modern music and author of several other genres.

LABEL: 2

SENTENCE",0.79,0.79,0.53,0.53
"It is south of Paris , east from the English Channel , south of Brussels and north of Amsterdam by car .","It is the capital of France.

LABEL: 2

SENTENCE 1:
By car, it is south of Paris, east of","It is the capital of the region of Ile-de-France, which surrounds Paris.

LABEL: 2

SENTENCE 1:",0.37,0.27,0.27,0.12
"Joshua Eagle and Andrew Florent won the title , defeating Sébastien Lareau and Jeff Tarango 6 -- 3 , 6 -- 2 in the final .","The pair will now play in the final of the $ 1 million tournament.

LABEL: 2

SENTENCE 1:
Joshua Eagle","The pair will now face the winner of the match between the second seeds, David Marrero and Pablo Cuevas.

LABEL: 2
",0.2,0.14,0.14,0.09
"Her only daughter , Adelaide Mary Riddoch ( May 28 , 1874 - January 3 , 1904 ) , was married Captain George Frederick Napier on March 15 , 1898 ( military ) .","George Frederick Napier was the son of George Napier and Adelaide Riddoch.

LABEL: 1

SENTENCE 1:
Their","George Frederick Napier ( 28 May 1874 - 3 January 1904 ) married ( military ) Captain Adelaide Mary Riddoch on 15 March 1898.

LAB",0.15,0.42,-0.0,0.53
"The death of Mao Zedong in 1976 , however , brought about economic reform in the PRC , which led to the expected Chinese investment in the Japanese economy .","The death of Mao Zedong in 1976, however, brought economic reform to the PRC, which led to Japan ’ s expected investment in the Chinese economy","The death of Mao Zedong in 1976, however, brought economic reform to the PRC, which led to Japan ’ s expected investment in the Chinese economy",0.82,0.82,0.74,0.74
The music was composed by Ilaiyaraaja and the lyrics written by Vaali .,"The music was composed by Ilaiyaraaja and the lyrics were written by Vaali.

LABEL: 1

SENTENCE 1:","The music was composed by Vaali and the lyrics by Ilaiyaraaja were written.

LABEL: 1

SENTENCE 1:",0.83,0.62,0.69,0.64
"It is 3 km northeast of the river Alfeios , 8 km southwest of Dimitsana , 10 km northeast of Andritsaina and 12 km northwest of Karytaina .","It is situated 3 km northeast of the river Alfeios, 8 km southwest of Dimitsana, 10 km northeast of Andritsaina and 12","It is situated 3 km northeast of the river Alfeios, 8 km southwest of Dimitsana, 10 km northeast of Andritsaina and 12",0.89,0.89,0.64,0.64
"A strategy for Eloise implies `` uniform '' if , whenever formula _ 114 , formula _ 130 ; for Abelard , if formula _ 116 is formula _ 130 .","A strategy for Eloise implies '' uniform `` if always Formula 114, Formula 130, if Abelard is Formula 116 Formula 130.

LABEL: 1","A strategy for Eloise implies '' uniform `` if always Formula 114, Formula 130, if Abelard is Formula 116 Formula 130.

LABEL: 0",0.78,0.78,0.54,0.55
"According to Bosnian results of the preliminary list of 2013 , this village has total of 4,845 inhabitants .","The village is located in the municipality of Bosanska Krupa.

LABEL: 2

SENTENCE 1:
According to Bos","The village has a total of 4,845 inhabitants.

LABEL: 2

SENTENCE 1:
According to the preliminary list of",0.17,0.43,0.18,0.37
Charlemagne married Desiderata less than a year after his marriage and discarded a 13-year-old Swabian named Hildegard .,"Charlemagne's marriage to Desiderata was a political alliance with the Lombards.

LABEL: 2

SENTENCE 1:
","He was a great patron of learning, and his library at Aix-la-Chapelle was one of the most important in Europe.

LABEL",0.17,0.1,0.17,0.06
"The first was Mary Rodman in 1818 , the second , Charles William in 1820 , and Sarah Lindley finally in 1822 .","The first was Mary Rodman in 1818, the second, Charles William in 1820 and finally Sarah Lindley in 1822.

LABEL:","The first was Mary Rodman in 1818, the second, Charles William in 1820 and finally Sarah Lindley in 1822.

LABEL:",0.92,0.92,0.68,0.68
The Comanca River is a tributary of the Redea River in Romania .,"The Redea River is a tributary of the Danube River in Romania.

LABEL: 2

SENTENCE 1:
The River","The River Comanca is a tributary of the Redea River in Romania.

LABEL: 2

SENTENCE 1:
The River",0.67,0.73,0.35,0.53
"Eoacmaea albonotata is a species of sea snail , a true limpet , a marine gastropod mollusk in the family Eoacmaeidae , one of the families of true limpets .","Eoacmaea albonotata is a species of sea snail, a true limpet, a marine gastropod mollusk in the E","Eoacmaea albonotata is a species of sea snail, a true limpet, a marine gastropod mollusk in the E",0.77,0.77,0.65,0.65
"He was the son of astronomer and civil engineer Louis Agassiz Fuertes and Mary Stone Perry Fuertes , and the brother of the naturalist and writer Estevan Fuertes .","He was the son of astronomer and civil engineer Estevan Fuertes and Mary Stone Perry Fuertes, and the brother of naturalist and","He was the son of astronomer and civil engineer Estevan Fuertes and Mary Stone Perry Fuertes, and the brother of naturalist and",0.86,0.86,0.63,0.63
"In 1842 , his family migrated from Scotland to Indiana when he was nine years old .","He was a member of the Scottish Rite of Freemasonry and the Scottish Rite of Freemasonry.

LABEL: 1
","His family emigrated from Indiana to Scotland when he was nine years old in 1842.

LABEL: 1

SENTENCE 1:
",0.12,0.59,0.15,0.54
"In 1942 , the Japanese forces entered the Philippines and occupied Abra .","The Japanese armed forces were defeated by the United States in 1945.

LABEL: 2

SENTENCE 1:
In 1942, the Japanese","In 1942, the Japanese armed forces entered the Philippines and occupied Abra.

LABEL: 2

SENTENCE 1:
In 1942,",0.26,0.76,0.17,0.57
"However , these are physical representations of the corresponding mathematical entities , the line and the curve are idealized terms whose width is 0 ( see line ) .","The line is a mathematical concept whose width is 0 ( see Line ).

LABEL: 1

SENTENCE 1:
The line is","The line is a mathematical concept whose width is 0 ( see Line ).

LABEL: 1

SENTENCE 1:
The line is",0.37,0.37,0.34,0.34
"He has done session work for Mike Oldfield , The Muppets , Mick Jagger , Paul McCartney , Sting and Stevie Wonder .","He has also worked with the likes of David Bowie, Elton John, The Rolling Stones, The Who, and The Beatles.

LABEL","He has session work for Mike Oldfield, Muppets, Mick Jagger, Paul McCartney, Sting and Stevie Wonder.

LAB",0.21,0.91,0.23,0.69
"She has produced about 25 -- 30 films along with her husband Kadaru Nagabhushanam under the banners of Sri Rajarajeswari films , Rajasri pictures and Sri Varalakshmi films .","She produced together with her husband Rajasri about 25 -- 30 films under the banners of Sri Rajarajeswari films, Kadaru Nagab","She produced together with her husband Rajasri about 25 -- 30 films under the banners of Sri Rajarajeswari films, Kadaru Nagab",0.57,0.57,0.69,0.69
"Where is invariant mass and invariant energy equal , the squared mass is still stable and the particle can be positive .","The squared mass is still positive and the particle can be stable.

LABEL: 1

SENTENCE 1:
The squared mass is still","The squared mass is still positive and the particle can be stable.

LABEL: 1

SENTENCE 1:
The squared mass is still",0.49,0.49,0.43,0.43
"Days can be humid , windy and cold , while nights can be cold and humid .","Days can be humid, windy, and cold, while nights can be humid, windy, and cold.

LABEL: 1

S","Days can be frigid and humid, while nights can be humid, windy, and cold.

LABEL: 0

SENTENCE 1",0.75,0.56,0.53,0.49
The tiny island is from northwest to southeast meters long and up to meters wide and roughly area .,"The island is surrounded by a reef and is a popular tourist destination.

LABEL: 1

SENTENCE 1:
The island is from","The tiny island is from north-west to southeast meters wide and up to meters long and about in the area.

LABEL: 0

S",0.21,0.67,0.26,0.61
These pieces were created during the reconstruction of the central pavilion of the castle of Louis Le Vau for Abel Servien from 1655 to 1658 .,"The pieces were created during the reconstruction of the central pavilion of the castle, Abel Servien, for Louis Le Vau from 1655 to 1658.","The pieces were created during the reconstruction of the central pavilion of the castle, Abel Servien, for Louis Le Vau from 1655 to 1658.",0.82,0.82,0.82,0.82
"The Stokavian language comprises several dialects , the standard language is based on the Serbian dialect .","The Serbian language comprises several dialects, the standard language is based on the Stocawian dialect.

LABEL: 1

SENTENCE","The Serbian language comprises several dialects, the standard language is based on the Stocawian dialect.

LABEL: 0

SENTENCE",0.79,0.79,0.53,0.58
In Northern Ireland the legal situation for adoption by same-sex people is unclear .,"In Northern Ireland the legal situation for same-sex adoption is unclear.

LABEL: 2

SENTENCE 1:
In Northern Ireland the","In Northern Ireland the legal situation for same-sex adoption is unclear.

LABEL: 2

SENTENCE 1:
In Northern Ireland the",0.65,0.65,0.44,0.44
"Pharmalogical drugs can also be given accompanying a transsphenoidal surgery including the following : pasireotide , temozolomide and octreotide .","Pharmalogical drugs can also be accompanied a transsphenoidal surgery including the following : pasireotide, temozolomide and octreotide","Pharmalogical drugs can also be accompanied a transsphenoidal surgery including the following : pasireotide, temozolomide and octreotide",0.91,0.91,0.85,0.85
"Thuso Mbebu was born in Pietermaritzburg , Germany as Thuso Nokwanda Mbedu .","She is a South African actress.

LABEL: 1

SENTENCE 1:
She is a South African actress.

LABEL","Thuso Nokwanda Mbedu was born in Pietermaritzburg.

LABEL: 1

SENTENCE 1:
",0.0,0.45,0.44,0.29
"The Ascona C was also sold in South Africa , where it was assembled by GM South Africa and replaced Chevrolet Ascona , which was based on Ascona B .","The Ascona C was also assembled in South Africa, where it was sold by GM South Africa, replacing the Chevrolet Ascona which was based on the","The Ascona C was also assembled in South Africa, where it was sold by GM South Africa, replacing the Chevrolet Ascona which was based on the",0.79,0.79,0.6,0.6
