completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The sculpture wasn't level.,"The sculpture rolled off the shelf because it wasn't level.

LABEL: 1

SENTENCE 1:
The sculpture rolled off the shelf","The sculpture rolled off the shelf because it wasn't level.

LABEL: 1

SENTENCE 1:
The sculpture rolled off the shelf",0.38,0.38,0.65,0.65
Joe's uncle is 30 years younger.,"Joe's uncle can still beat him at tennis, even though he is 30 years younger.

LABEL: 1

SENTENCE 1:
","Joe's uncle can still beat him at tennis, even though he is 30 years younger.

SENTENCE 1:
Joe's uncle can still beat",0.52,0.45,0.32,0.46
"I don't know why Jim was, but he looked very unhappy.","I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know why he was, but he looked very unhappy.
","I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know why he was, but he looked very unhappy.
",0.55,0.55,0.69,0.69
People are gripped because Paul writes so well.,"Paul's books are so good that many people can't put them down. They are gripped because Paul writes so well.

LABEL: 2

","Paul's books are so good that many people can't put them down.

LABEL: 2

SENTENCE 1:
Many people start",0.5,0.14,0.54,0.3
Sam's drawing did look much better with another one above it.,"Sam's drawing was hung just above Tina's and it did look much better with another one above it.

LABEL: 1

SENTENCE","Sam's drawing was hung just above Tina's and it did look much better with another one above it.

LABEL: 1

SENTENCE",0.69,0.69,0.55,0.55
The lake was a dangerous place to swim.,"We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.

LABEL: 1","We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.

LABEL: 1",0.48,0.48,0.47,0.47
"Mr. Schmidt needed to get him to finish his work, because his work was beautiful.","Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his","Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get",0.33,0.15,0.3,0.26
The man lifted the boy onto the boy's bunk bed.,"The man lifted the boy onto his bunk bed.

LABEL: 2

SENTENCE 3:
The man lifted the boy onto his bunk","The man lifted the boy onto his bunk bed.

LABEL: 2

SENTENCE 1:
The man lifted the boy onto his bunk",0.56,0.56,0.59,0.6
It was daylight when he woke with Warren's hand upon Mark's shoulder.,"So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.

LABEL: 2

SENTENCE 3:
","So Mark slept. It was daylight when he woke with Warren's hand upon his shoulder.

SENTENCE 1:
So Mark slept. It was",0.71,0.65,0.55,0.59
Bill was the winner of the competition.,"Bill was the winner of the competition.

LABEL: 1

SENTENCE 3:
Bill was the winner of the competition.

","Frank felt vindicated when his longtime rival Bill revealed that he was the winner of the competition.

SENTENCE 1:
Frank felt vindicated when",0.56,0.47,0.72,0.46
The delivery truck was going so fast.,"The delivery truck zoomed by the school bus because it was going so fast.

LABEL: 2

SENTENCE 1:
The delivery","The delivery truck zoomed by the school bus because it was going so fast.

LABEL: 2

SENTENCE 1:
The delivery",0.52,0.52,0.27,0.27
"Since Jade always wears a red turban, Alice spotted her quickly.","Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.

LABEL: 2","Alice looked for her friend Jade in the crowd. Since she always wears a red turban, Alice spotted her quickly.

LABEL: 2",0.61,0.61,0.62,0.62
Now I have to get The tree repaired.,"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.

LABEL: 1","In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get it repaired.

LABEL: 1",0.38,0.38,0.49,0.49
"Mary tucked her daughter Anne into bed, so that Mary's daughter could work.","Mary tucked her daughter Anne into bed, so that she could work.

LABEL: 1

SENTENCE 1:
Mary tucked her daughter","Mary tucked her daughter Anne into bed, so that she could work.

LABEL: 1

SENTENCE 1:
Mary tucked her daughter",0.65,0.65,0.57,0.57
"Tom said ""Check"" to Ralph as he moved Tom's bishop.","Ralph said ""Check"" to Tom as he moved his bishop.

LABEL: 2

SENTENCE 3:
Ralph said ""","Tom said ""Check"" to Ralph as he moved his bishop.

LABEL: 2

SENTENCE 1:
Tom said ""Check""",0.52,0.64,0.56,0.66
Bob was very concerned.,"Carl was very concerned. He was very concerned.

LABEL: 1

SENTENCE 3:
Bob collapsed on the sidewalk. Soon he","Bob collapsed on the sidewalk. Soon he saw Carl coming to help. He was very concerned.

SENTENCE 1:
Bob collapsed on the sidewalk",0.26,0.3,0.23,0.64
The man was so heavy.,"The man lifted his son because he was so heavy.

LABEL: 1

SENTENCE 3:
The man lifted his son because he","The man lifted his son because he was so heavy.

SENTENCE 1:
The man lifted his son because he was so heavy.

",0.38,0.37,0.49,0.8
I put the rag in the drawer.,"I used an old rag to clean the knife, and then I put it in the drawer.

LABEL: 1

SENTENCE 1:","I used an old rag to clean the knife, and then I put it in the drawer.

LABEL: 1

SENTENCE 1:",0.36,0.36,0.4,0.4
The storekeepers stayed in town to run their stores and lived in the rooms behind the stores.,"The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 2

SENTENCE 3:
","The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 2

SENTENCE 1:
",0.81,0.81,0.63,0.62
Paul's books are gripped because Paul writes so well.,"Paul's books are so good that many people can't put them down. They are gripped because Paul writes so well.

LABEL: 1

","Paul's books are so good that many people can't put them down.

LABEL: 1

SENTENCE 1:
Many people start",0.59,0.32,0.61,0.34
Kevin was so upset.,"Kevin yelled at Jim because he was so upset.

LABEL: 1

SENTENCE 3:
Kevin yelled at Jim because he was so","Kevin yelled at Jim because he was so upset.

LABEL: 1

SENTENCE 1:
Jim yelled at Kevin because he was so",0.32,0.32,0.52,0.51
Shatov was less popular.,"Kirilov ceded the presidency to Shatov because he was less popular.

LABEL: 1

SENTENCE 3:
","Kirilov ceded the presidency to Shatov because he was less popular.

LABEL: 1

SENTENCE 1:
",0.42,0.42,0.24,0.24
She put the album on a chair without even opening the chair.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.1,0.1,0.35,0.35
Sam was eager to speak it fluently.,"Adam took French classes from Sam, because he was eager to speak it fluently.

LABEL: 2

SENTENCE 1:
Sam","Sam took French classes from Adam, because he was eager to speak it fluently.

LABEL: 2

SENTENCE 1:
Sam",0.54,0.54,0.44,0.44
The demonstrators feared violence.,"The city councilmen refused the demonstrators a permit because they feared violence.

LABEL: 1

SENTENCE 1:
The city council","The city councilmen refused the demonstrators a permit because they feared violence.

LABEL: 1

SENTENCE 1:
The city council",0.35,0.35,0.35,0.35
Charlie is very hurt.,"Charlie is very hurt.

LABEL: 1

SENTENCE 3:
Charlie is very hurt.

LABEL: 2

","Charlie is very hurt.

LABEL: 1

SENTENCE 1:
Bob paid for Charlie's college education, but now Charlie acts as",0.44,0.33,0.67,0.31
The duck had better get away to safety fast!,"Look! There is a shark swimming right below that duck! It had better get away to safety fast!

LABEL: 2

SENTENCE","Look! There is a shark swimming right below that duck! It had better get away to safety fast!

LABEL: 2

SENTENCE",0.53,0.53,0.39,0.39
Bob would have won.,"Adam was playing cards with Bob and was way ahead. If Adam hadn't had a sudden run of good luck, he would have won.

LABEL","Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have won.

LABEL",0.27,0.27,0.25,0.27
The customer was immediately taken to the police station.,"The police arrested the customer and charged him with the crime.

LABEL: 2

SENTENCE 3:
The police found the customer's","The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.

LABEL: 2

S",0.27,0.56,0.38,0.39
"His father's disciple, Antonio, takes Larry under his wing, and quickly molds Larry into a drug runner.","Larry's mother, a former prostitute, is a drug addict. She is also a drug runner.

LABEL: 1

SENT"," 2:
Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader",0.22,0.2,0.25,0.34
It was a fine selection of Goethe's writing.,"This book was written by Shakespeare; it was a fine selection of his writing.

LABEL: 1

SENTENCE 3:
This book","This book introduced Shakespeare to Goethe; it was a fine selection of his writing.

LABEL: 1

SENTENCE 1:
This",0.48,0.5,0.41,0.36
The spot under the tree was cooler.,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the","It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the",0.22,0.22,0.3,0.3
The hair has to be removed.,"The drain is clogged with hair. It has to be removed.

LABEL: 2

SENTENCE 1:
The drain is clog","The drain is clogged with hair. It has to be removed.

LABEL: 2

SENTENCE 1:
The drain is clog",0.48,0.48,0.5,0.5
The lake was a safer place to swim.,"We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.

LABEL: 2","We went to the lake, because a shark had been seen at the ocean beach, so it was a safer place to swim.

LABEL: 2",0.48,0.48,0.5,0.5
The firemen were coming from so far away.,"The firemen arrived after the police because they were coming from so far away.

LABEL: 2

SENTENCE 1:
The fire","The firemen arrived after the police because they were coming from so far away.

LABEL: 2

SENTENCE 1:
The fire",0.57,0.57,0.39,0.39
Carol believed that Rebecca regretted that Carol had stolen the watch.,"Carol believed that Rebecca regretted that she had stolen the watch.

LABEL: 1

SENTENCE 1:
Carol believed that Rebecca regret","Carol believed that Rebecca regretted that she had stolen the watch.

LABEL: 1

SENTENCE 1:
Carol believed that Rebecca regret",0.65,0.65,0.52,0.52
Billy cried because Toby wouldn't accept Billy's toy.,"Toby cried because Billy cried.

LABEL: 2

SENTENCE 3:
Toby cried because Billy cried.

LABEL","Toby cried because Billy cried.

LABEL: 2

SENTENCE 1:
Billy cried because Toby cried.

LAB",0.32,0.32,0.47,0.39
Kate had retired and presented several options for future treatment.,"Dr. Adams informed Kate that she had retired and presented several options for future treatment.

LABEL: 1

SENTENCE 3:
Dr","Dr. Adams informed Kate that she had retired and presented several options for future treatment.

LABEL: 1

SENTENCE 1:
Dr",0.67,0.67,0.34,0.35
Folks said he died just to be ride of the Wainwrights' everlasting nagging.,The Wainwrights treated Mr. Crowley like a prince until he made his will in their favor; then they treated him like dirt. Folks said,The Wainwrights treated Mr. Crowley like a prince until he made his will in their favor; then they treated him like dirt. Folks said,0.11,0.11,0.35,0.35
Tina was too hard to pronounce.,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.","The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was too hard to pronounce.",0.38,0.38,0.52,0.52
Dora asked what the town was.,"Dora and her friends were playing in the park when they heard a sound like firecrackers.

LABEL: 1

SENTENCE","The sound of the firecrackers was so loud that Dora and her brother, who were in the back seat, could not sleep.

LAB",0.16,0.14,0.2,0.16
