completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Most plants need to install control equipment to meet requirements.,"The most common approach to this problem is to install a control system that is designed to meet the requirements of the current plant.

LABEL: 1
","The following is a list of the most common control equipment that is installed in the field.

LABEL: 1

SENTENCE 3:
",0.39,0.19,0.43,0.25
The production of entertainment films can be dull.,"The large scale production of entertainment films is a phenomenon well worth seeing several times.

LABEL: 3

SENTENCE 3:
The large","The large scale production of entertainment films is a phenomenon well worth seeing several times.

LABEL: 3

SENTENCE 3:
The large",0.34,0.34,0.26,0.26
"Even though we had not solved the problem, we kept on trying.","We had abandoned the matter, hoping that it might turn up of itself one day.

LABEL: 3

SENTENCE 3:
We","We had abandoned the matter, hoping that it might turn up of itself one day.

LABEL: 3

SENTENCE 3:
We",0.25,0.25,0.23,0.23
The backwater has multiple ferry connections to other islands.,"The island is little more than a forgotten backwater with few ferry connections to other islands, but its strong natural defenses gave it advantages in ancient times.

","Today, the island is little more than a forgotten backwater with few ferry connections to other islands, but its strong natural defenses gave it advantages in ancient times.",0.39,0.38,0.55,0.52
They will be taking is away from here very early.,"They're taking us away this morning.

LABEL: 2

SENTENCE 3:
They're taking us away this morning.

","They're taking us away this morning.

LABEL: 2

SENTENCE 3:
They're taking us away this morning.

",0.21,0.21,0.62,0.62
"King Farouk was exiled to France in 1952, after signing his resignation.","The King was a man of great ambition and he wanted to be the ruler of the world.

LABEL: 3

SENTENCE 3:","It was here in 1952 that King Farouk signed his abdication before boarding his yacht for exile in Italy.

LABEL: 3

S",0.18,0.24,0.17,0.39
The Varanasi Hindu University has an art museum on its campus which may be superior objectively to the national collection in Delhi.,"The Varanasi Hindu University has an Art Museum with a superb collection of 16th-century Mughal miniatures, considered superior to the national collection in","The museum is located in the heart of Varanasi, the ancient city of the Hindu god Shiva.

LABEL: 1

SENTENCE",0.61,0.14,0.63,0.21
Ancient coins are the only ones I buy.,"and ancient coins

LABEL: 2

SENTENCE 3:
and ancient coins

LABEL: 3

SENTENCE 4","and ancient coins

LABEL: 2

SENTENCE 3:
and ancient coins

LABEL: 3

SENTENCE 4",0.18,0.18,0.53,0.53
Always disrespectful of Catholicism.,"Always Sacrilegious, Always Coca-Cola.)

LABEL: 2

SENTENCE 3:
Always Sacrilegious, Always","Always Sacrilegious, Always Coca-Cola.)

LABEL: 2

SENTENCE 3:
Always Sacrilegious, Always",0.12,0.12,0.29,0.29
The three chose to send for a doctor and ignore the alluring potential treasures.,"The doctor came, and he was a very good man.

LABEL: 3

SENTENCE 3:
He was a very good man","""There is a small table in the corner of the room. It is covered with a cloth, and there is a small lamp on it. The cloth is",0.18,0.19,0.34,0.11
"On average, the jury nullifies 1 in every 50 cases.","9. Jury Nullification.

LABEL: 2

SENTENCE 3:
10. Jury Nullification.

LABEL: 3","9. Jury Nullification.

LABEL: 2

SENTENCE 3:
10. Jury Nullification.

LABEL: 3",0.09,0.09,0.49,0.49
"yes, up there the insects must be really annoying in September","i understand i can imagine you all have much trouble up there with insects or

LABEL: 2

SENTENCE 3:
i understand i","i understand i can imagine you all have much trouble up there with insects or

LABEL: 2

SENTENCE 3:
i understand i",0.18,0.18,0.34,0.34
Someone yelled to finish the battle.,"I was going to finish it, but I got distracted.

LABEL: 2

SENTENCE 3:
I was going to finish it","Finish it, someone yelled.

LABEL: 2

SENTENCE 3:
Finish it, someone yelled.

LABEL: 3",0.15,0.3,0.36,0.6
There was only a pillar on the platform.,"The altar was made of stone and the pillar was made of wood.

LABEL: 3

SENTENCE 3:
The altar was made","On the platform stood an altar and a large stone pillar.

LABEL: 3

SENTENCE 3:
On the platform stood an altar",0.21,0.34,0.35,0.49
It was a very cold day.,It was going to be a hot day.                       ,"It was going to be a hot day. 

LABEL: 3

SENTENCE 3:
It was going to be a hot day",0.57,0.31,0.53,0.56
Conspiracy theorists believe Mastercard is working on a chip to store all your personal data.,"Conspiracy theorists  MasterCard is investing in a chip that can store electronic cash, your medical history, and keys to your home and office.

LAB","Conspiracy theorists  MasterCard is investing in a chip that can store electronic cash, your medical history, and keys to your home and office.

LAB",0.41,0.41,0.55,0.55
I felt intense disrespect for him...,"I felt an immeasurable 230 contempt for him… .

LABEL: 1

SENTENCE 3:
I felt an imme","I felt an immeasurable 230 contempt for him… .

LABEL: 1

SENTENCE 3:
I felt an imme",0.36,0.36,0.43,0.43
Jon wiped the blade after stabbing the man in the throat.,"Jon drew it out and stabbed again in the man's throat.

LABEL: 2

SENTENCE 3:
Jon drew it out and","Jon drew it out and stabbed again in the man's throat.

LABEL: 2

SENTENCE 3:
Jon drew it out and",0.25,0.25,0.45,0.45
These gardens contain more than a dozen types of orchids.,"The gardens are a tribute to the French Revolution, which was marked by the overthrow of the monarchy and the establishment of a republic.

LABEL: 2","The gardens are a series of terraces, each with its own unique design.

LABEL: 2

SENTENCE 3:
The gardens",0.17,0.21,0.19,0.31
The temple markets will charge a lot more for the items then the second-hand bookstores will. ,"The ukiyo-e woodblock prints and scroll paintings are often found in antique stores, second-hand bookstores, and even temple markets.

","The ukiyo-e woodblock prints and scroll paintings are often found in antique stores, second-hand bookstores, and even temple markets.

",0.21,0.21,0.43,0.43
There are no ways to overcome fund limitation.,"For example, service coordination is a popular remedy for limited funds.

LABEL: 3

SENTENCE 3:
For example, service coordination","For example, service coordination is a popular remedy for limited funds.

LABEL: 3

SENTENCE 3:
For example, service coordination",0.0,0.0,0.38,0.38
He then started to run.," Then he ran.

LABEL: 1

SENTENCE 3:
 Then he ran.

LABEL: 2

SENT"," He ran.

LABEL: 1

SENTENCE 3:
 He ran.

LABEL: 2

SENTENCE 4",0.22,0.12,0.63,0.66
It cost a lot to keep a large area of grass alive during the summer.,"trying to keep grass alive during a summer on a piece of ground that big was expensive

LABEL: 1

SENTENCE 3:
","trying to keep grass alive during a summer on a piece of ground that big was expensive

LABEL: 1

SENTENCE 3:
",0.33,0.33,0.32,0.32
We'll see if we can get some funding to develop the idea.,"now that's a good idea

LABEL: 2

SENTENCE 3:
now that's a good idea

LABEL: 3","I'm not sure what you mean by ""good idea""

LABEL: 2

SENTENCE 3:
I'm not sure what you",0.06,0.06,0.59,0.3
The Women's Haven needs to hire a full-time lawyer.,"The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.

LABEL: 3

","The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.

LABEL: 3

",0.5,0.5,0.53,0.53
He also believed that a tax return was necessary.,"The Ledfords said they understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest rate.","He said he thought the Ledfords understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest",0.11,0.11,0.26,0.3
"If we rally behind a female candidate, she might lose, but we will make history.",yeah yeah i think well i know it's true you see a lot of that you know rally behind the female she may lose but by golly we're going,yeah yeah i think well i know it's true you see a lot of that you know rally behind the female she may lose but by golly we're going,0.3,0.3,0.43,0.43
As long as Assad doesn't die he will be able to take care of the troubles.,"Assad is not the only one who can manage these troubles.

LABEL: 1

SENTENCE 3:
The Syrian army is not the","As long as Assad lives, he can manage these troubles and keep an agreement with Israel.

LABEL: 1

SENTENCE 3:
",0.16,0.32,0.25,0.4
He never bothered to shrug about things.,"Then he shrugged.

LABEL: 3

SENTENCE 3:
Then he shrugged.

LABEL: 4

SENT","Then he shrugged.

LABEL: 3

SENTENCE 3:
Then he shrugged.

LABEL: 4

SENT",0.1,0.1,0.47,0.47
Jon was talking to someone that he agreed with on most things.,"It was a perfect day, said Jon.

LABEL: 2

SENTENCE 3:
It was a perfect day, said Jon.","It was a perfect day, said Jon.

LABEL: 2

SENTENCE 3:
It was a perfect day, said Jon.",0.13,0.13,0.59,0.59
"After 12 hours looking for him, Lincoln/Natalia gave up.","'We can't find him, Benjamin,' Lincoln/Natalia said.

LABEL: 2

SENTENCE 3:
'We can","'We can't find him, Benjamin,' Lincoln/Natalia said.

LABEL: 2

SENTENCE 3:
'We can",0.24,0.24,0.2,0.2
No women in Turkey ever wear a scarf.,"The girls who wish to wear the scarf in Turkey say it represents Muslim female empowerment, and they consider themselves oppressed if it's forbidden.

LABEL:","The girls who wish to wear the scarf in Turkey say it represents Muslim female empowerment, and they consider themselves oppressed if it's forbidden.

LABEL:",0.12,0.12,0.2,0.2
Aegean life was going well up until the Bronze Age.,"The basic elements of life in the Aegean began to come together as early as 5000 b.c. , and were already in place by the late Bronze","The basic elements of life in the Aegean began to come together as early as 5000 b.c. , and were already in place by the late Bronze",0.16,0.16,0.5,0.5
It turns out maybe I'd be quite good at that particular market.,"I was so excited about the prospect of making a living in that particular market… .

LABEL: 2

SENTENCE 3:
I","I was a bit surprised to find that the market was not as large as I had expected… .

LABEL: 2

SENTENCE 3",0.24,0.17,0.25,0.22
It is an island in the Mediterranean Sea.,"The area of the island is just 541 sq km (209 sq miles).

LABEL: 2

SENTENCE 3:
The island","The area of the island is 541 sq km (209 sq miles).

LABEL: 2

SENTENCE 3:
The island is",0.15,0.15,0.2,0.18
There is a lot of domestic abuse in Kentucky.,"Kentucky officials say there is a virtual epidemic of abusive relationships in the state.

LABEL: 1

SENTENCE 3:
Kentucky","Kentucky officials say there is a virtual epidemic of abusive relationships in the state.

LABEL: 1

SENTENCE 3:
Kentucky",0.43,0.43,0.39,0.39
weekly.,"Per month?

LABEL: 1

SENTENCE 3:
Per year?

LABEL: 2

SENTENCE 4","Per month?

LABEL: 1

SENTENCE 3:
Per year?

LABEL: 2

SENTENCE 4",0.0,0.0,0.51,0.51
It's easily refused the call to play fortuneteller.,"The fortune teller is not easily refused.

LABEL: 3

SENTENCE 3:
The fortune teller is not easily refused.","The fortune teller is not easily refused.

LABEL: 3

SENTENCE 3:
The fortune teller is not easily refused.",0.22,0.22,0.5,0.5
National saving affect living standards according to our simulation results and a historical data set.,"The results of our simulation suggest that the level of national saving in the United States has a significant impact on future living standards.

LABEL: 1
","The benchmark is the average of the savings of the top 10% of the population in each country.

LABEL: 1

SENTENCE 3",0.2,0.0,0.48,0.13
People who like trains or who are patient are most likely to enjoy long train trips in Italy.,"The most popular way to travel from one part of the country to another is by plane.

LABEL: 1

SENTENCE 3:
","The journey from Milan to Rome is most enjoyed by train buffs and travelers with plenty of time, patience, and curiosity.

LABEL: 1

",0.1,0.1,0.1,0.41
