completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A woman smokes a bong.,"A man is holding a cigarette outdoors in front of a blue wall with a sink on it.

LABEL: 3

SENTENCE 1:","A man is holding a cigarette outdoors in front of a blue wall with a sink on it.

LABEL: 2

SENTENCE 1:",0.15,0.15,0.14,0.13
A man holding a cigarette.,"A man is holding a cigarette outdoors in front of a blue wall with a sink on it.

LABEL: 1

SENTENCE 1:","A man is holding a cigarette outdoors in front of a blue wall with a sink on it.

LABEL: 0

SENTENCE 1:",0.37,0.37,0.26,0.28
The colors has disappeared form the world.,"A black and white picture of a city street with a food vendor in the foreground.

LABEL: 3

SENTENCE 1:
A","A black and white picture of a city street with a food vendor in the foreground.

LABEL: 2

SENTENCE 1:
A",0.07,0.07,0.11,0.11
A cart is on a city street.,"A black and white picture of a city street with a food vendor in the foreground.

LABEL: 1

SENTENCE 1:
A","A black and white picture of a city street with a food vendor in the foreground.

LABEL: 0

SENTENCE 1:
A",0.29,0.29,0.2,0.21
The shirt is blue,"A man in a blue shirt and tan shorts is working on the control panel of an exercise bicycle.

LABEL: 1

SENTENCE 1","A man in a blue shirt and tan shorts has his feet in the steps of an exercise bicycle and is working on the control panel of the machine.

",0.15,0.12,0.14,0.25
There is  no man,"A man in a blue shirt and tan shorts is working on the control panel of an exercise bicycle.

LABEL: 3

SENTENCE 1","A man in a blue shirt and tan shorts has his feet in the steps of an exercise bicycle and is working on the control panel of the machine.

",0.07,0.06,0.08,0.17
A dog singing karaoke.,"A person sweeping stairs in a park.

LABEL: 3

SENTENCE 1:
A person sweeping stairs in a park.

","A person sweeping stairs in a park.

LABEL: 2

SENTENCE 1:
A person sweeping stairs in a park.

",0.09,0.09,0.52,0.52
A person outside.,"A person sweeping stairs in a park.

LABEL: 1

SENTENCE 1:
A person sweeping stairs in a park.

","A person sweeping stairs in a park.

LABEL: 0

SENTENCE 1:
A person sweeping stairs in a park.

",0.19,0.19,0.52,0.52
The boats are on the water.,"A man is standing on a riverbank.

LABEL: 1

SENTENCE 1:
A man is standing on a riverbank.","Three sailboats with white sails are seen on a riverbank.

LABEL: 0

SENTENCE 1:
A man is standing on",0.08,0.16,0.58,0.22
The boats  are sailing on the ocean.,"A man is standing on a bridge.

LABEL: 3

SENTENCE 3:
A man is standing on a bridge.

","Three sailboats with white sails are seen on a riverbank.

SENTENCE 1:
A man is standing on a street corner.

",0.08,0.15,0.57,0.33
Some men are standing on a carpet.,"A man in a suit walks down a red carpet.

LABEL: 1

SENTENCE 1:
A man in a suit walks down","Navy men stand along a red carpet and salute as their superior walks by.

LABEL: 0

SENTENCE 1:
A",0.14,0.23,0.42,0.26
Some men are waving hello and speaking to their superior.,"A man in a suit walks down a red carpet.

LABEL: 3

SENTENCE 3:
A man in a suit walks down","Navy men stand along a red carpet and salute as their superior walks by.

LABEL: 2

SENTENCE 1:
Nav",0.0,0.28,0.32,0.33
A woman is scrambling eggs.,"a baby getting a bath in the kitchen sink.

LABEL: 3

SENTENCE 1:
a baby getting a bath in the kitchen","a baby getting a bath in the kitchen sink.

LABEL: 2

SENTENCE 1:
a baby getting a bath in the kitchen",0.08,0.08,0.34,0.34
A baby is getting a bath.,"a baby getting a bath in the kitchen sink.

LABEL: 1

SENTENCE 1:
a baby getting a bath in the kitchen","a baby getting a bath in the kitchen sink.

LABEL: 0

SENTENCE 1:
a baby getting a bath in the kitchen",0.37,0.37,0.52,0.52
A man is sitting on a beach in Mexico.,"A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights.

LABEL: 3
","A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights.

LABEL: 2
",0.29,0.29,0.12,0.12
A man is at an airport.,"A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights.

LABEL: 1
","A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights.

LABEL: 0
",0.19,0.19,0.23,0.23
Three humans standing.,"A man is skiing down a snowy hill.

LABEL: 1

SENTENCE 1:
A man is skiing down a snowy","Three people on skis are standing behind a no skiing sign.

LABEL: 1

SENTENCE 1:
A man is standing on",0.0,0.17,0.39,0.27
Three people sitting by a fire.,"A man is skiing down a hill.

LABEL: 3

SENTENCE 3:
A man is skiing down a hill.

","Three people on skis are standing behind a no skiing sign.

SENTENCE 1:
A man is standing on a snowboard.

",0.08,0.23,0.52,0.32
The child is sitting,"A school aged child wearing makeup and doing a hand sign sits on the ground among similar aged children who are all making the same sign.

LABEL:","A school aged child wearing makeup and doing a hand sign sits on the ground among similar aged children who are all making the same sign.

LABEL:",0.06,0.06,0.28,0.28
The children are all holding up paper drawings.,"A school aged child wearing makeup and doing a hand sign sits on the ground among similar aged children who are all making the same sign.

LABEL:","A school aged child wearing makeup and doing a hand sign sits on the ground among similar aged children who are all making the same sign.

LABEL:",0.23,0.23,0.31,0.31
The young woman is asleep in bed.,"A young woman stands by a barbecue.

LABEL: 3

SENTENCE 1:
A young woman stands by a barbecue.

","A young woman stands by a barbecue.

LABEL: 2

SENTENCE 1:
A young woman stands by a barbecue.

",0.16,0.16,0.58,0.58
People are on a sidewalk.,"A man is holding an umbrella and a newspaper.

LABEL: 1

SENTENCE 3:
A man is holding an umbrella and a","People on a sidewalk are trying to protect themselves from the rain with umbrellas and a newspaper.

LABEL: 0

SENTENCE 1",0.08,0.31,0.36,0.25
The people are sitting on benches in the sunshine.,"A man is holding an umbrella and a newspaper.

LABEL: 3

SENTENCE 3:
A man is holding an umbrella and a","People on a sidewalk are trying to protect themselves from the rain with umbrellas and a newspaper.

LABEL: 2

SENTENCE 1",0.0,0.2,0.37,0.16
A couple are at the park.,"A young couple holding hands in the park.

LABEL: 1

SENTENCE 1:
A young couple holding hands in the park.","A young couple holding hands in the park.

LABEL: 0

SENTENCE 1:
A young couple holding hands in the park.",0.31,0.31,0.66,0.64
Two people are ballroom dancing.,"A young couple holding hands in the park.

LABEL: 3

SENTENCE 1:
A young couple holding hands in the park.","A young couple holding hands in the park.

LABEL: 2

SENTENCE 1:
A young couple holding hands in the park.",0.0,0.0,0.56,0.55
The constructon worker is on the building,"Construction worker standing atop an unfinished building.

LABEL: 1

SENTENCE 1:
Construction worker standing atop an unfinished building.

","Construction worker standing atop an unfinished building.

LABEL: 0

SENTENCE 1:
Construction worker standing atop an unfinished building.

",0.16,0.16,0.6,0.59
The construction worker is standing.,"Construction worker standing atop an unfinished building.

LABEL: 1

SENTENCE 1:
Construction worker standing atop an unfinished building.

","Construction worker standing atop an unfinished building.

LABEL: 0

SENTENCE 1:
Construction worker standing atop an unfinished building.

",0.26,0.26,0.65,0.63
The construction worker is dead.,"Construction worker standing atop an unfinished building.

LABEL: 3

SENTENCE 1:
Construction worker standing atop an unfinished building.

","Construction worker standing atop an unfinished building.

LABEL: 2

SENTENCE 1:
Construction worker standing atop an unfinished building.

",0.17,0.17,0.54,0.55
The child is having a good time and cracking up.,"Child is playing with a toy.

LABEL: 1

SENTENCE 1:
Child is playing with a toy.

LABEL","Child is playing with a toy.

LABEL: 1

SENTENCE 1:
Child is playing with a toy.

LABEL",0.22,0.22,0.46,0.46
The child is crying and hurt.,"Child is playing with a toy.

LABEL: 3

SENTENCE 3:
Child is playing with a toy.

LABEL","Child is playing with a toy.

LABEL: 3

SENTENCE 1:
Child is playing with a toy.

LABEL",0.17,0.17,0.47,0.42
The man is near the grill.,"A man grilling a hamburger.

LABEL: 1

SENTENCE 1:
A man grilling a hamburger.","A man grilling a hamburger on a grill.

LABEL: 1

SENTENCE 1:
A man grilling a h",0.1,0.17,0.57,0.4
The man is swimming at the bottom of the ocean.,"A man grilling a hamburger.

LABEL: 3

SENTENCE 1:
A man grilling a hamburger.","A man grilling a hamburger.

LABEL: 2

SENTENCE 1:
A man grilling a hamburger.",0.08,0.08,0.52,0.52
a man raises his forearms,"A man in a collard shirt is raising his forearms next to his face.

LABEL: 1

SENTENCE 1:
A","A man in a collared shirt is raising his forearms next to his face.

LABEL: 1

SENTENCE 1:
A",0.33,0.33,0.3,0.3
the man is asleep on the bridge,"A man in a collard shirt is raising his forearms next to his face.

LABEL: 3

SENTENCE 1:
A","A man is holding a cup of coffee.

LABEL: 2

SENTENCE 1:
A man in a collard shirt is holding",0.15,0.15,0.18,0.27
A young person appears bored in a restaurant.,"A young man appears bored in a restaurant.

LABEL: 1

SENTENCE 1:
A young man appears bored in a restaurant.","A young man appears bored in a restaurant.

LABEL: 0

SENTENCE 1:
A young man appears bored in a restaurant.",0.5,0.5,0.74,0.72
A young woman appears bored in a restaurant.,"A young man appears bored in a restaurant.

LABEL: 3

SENTENCE 1:
A young man appears bored in a restaurant.","A young man appears bored in a restaurant.

LABEL: 2

SENTENCE 1:
A young man appears bored in a restaurant.",0.5,0.5,0.58,0.58
This woman does not know the man she is pictured with.,"a blond woman kissing the cheek of a brown-haired man.

LABEL: 3

SENTENCE 1:
a blond woman kissing the","a blond woman kissing the cheek of a brown-haired man.

LABEL: 2

SENTENCE 1:
a blond woman kissing the",0.19,0.19,0.25,0.25
A man and a woman sharing a kiss on the cheek.,"a blond woman kissing the cheek of a brown-haired man.

LABEL: 1

SENTENCE 1:
a blond woman kissing the","a blond woman kissing the cheek of a brown-haired man.

LABEL: 0

SENTENCE 1:
a blond woman kissing the",0.32,0.32,0.3,0.29
Children writing in notebooks while one stands next to them.,"Child in blue polos are sitting around a table writing on their notebooks, one is standing up.

LABEL: 1

SENTENCE","Child in blue polos are sitting around a table writing on their notebooks, one is standing up.

LABEL: 0

SENTENCE",0.2,0.2,0.39,0.37
Children building a sandcastle on the beach.,"Child in blue polos are sitting around a table writing on their notebooks, one is standing up.

LABEL: 3

SENTENCE","The child in blue polos are sitting around a table writing on their notebooks, one is standing up.

LABEL: 2

SENT",0.15,0.14,0.15,0.17
A man on a motorcycle.,"A man in a hat is driving a horse-driven cart down a cobblestone street.

LABEL: 3

SENTENCE 1:","A man in a hat is driving a horse-driven cart down a cobblestone street.

SENTENCE 1:
A man in a hat",0.25,0.22,0.15,0.36
A man is outside.,"A man in a hat is driving a horse-driven cart down a cobblestone street.

LABEL: 1

SENTENCE 1:","A man in a hat is driving a horse-drawn cart down a cobblestone street.

LABEL: 1

SENTENCE 1:",0.26,0.26,0.14,0.13
A woman lounging on the beach.,"A woman in a swimsuit is kicking a ball on the beach.

LABEL: 3

SENTENCE 3:
A woman in a","A woman in a swimsuit is kicking a ball on the beach.

LABEL: 2

SENTENCE 1:
A woman in her",0.38,0.38,0.3,0.29
A woman wearing a swimsuit.,"A woman in a swimsuit is kicking a ball on the beach.

LABEL: 1

SENTENCE 1:
A woman in her","A woman in a swimsuit is kicking a ball on the beach.

LABEL: 1

SENTENCE 1:
A man in a",0.32,0.32,0.26,0.2
A person is climbing a steep cliff.,"A person is climbing a wooden ladder on a very steep, jagged, rock cliff.

LABEL: 1

SENTENCE 1:
","A person is climbing a wooden ladder on a very steep, jagged, rock cliff.

LABEL: 1

SENTENCE 1:
",0.56,0.56,0.4,0.4
A person is mountain climbing using nothing but his hands and the rocks.,"A person is climbing a wooden ladder on a very steep, jagged, rock cliff.

LABEL: 3

SENTENCE 1:
","A person is climbing a wooden ladder on a very steep, jagged, rock cliff.

SENTENCE 1:
A person is climbing a wooden",0.26,0.23,0.31,0.37
A brown dog is running down the road chasing the mailman,"A brown dog plays in a deep pile of snow.

LABEL: 3

SENTENCE 1:
A brown dog plays in a deep","A brown dog plays in a deep pile of snow.

SENTENCE 1:
A brown dog plays in a deep pile of snow.

",0.19,0.18,0.31,0.6
A brown dog plays in snow,"A brown dog plays in a deep pile of snow.

LABEL: 1

SENTENCE 1:
A brown dog plays in a deep","A brown dog is playing in a deep pile of snow.

LABEL: 1

SENTENCE 1:
A brown dog is playing in",0.44,0.37,0.45,0.48
A dog is outdoors.,"A white and black spotted dog is running through a grassy area.

LABEL: 1

SENTENCE 1:
A white and black","A white and black spotted dog is running through a grassy area.

LABEL: 0

SENTENCE 1:
A white and black",0.25,0.25,0.28,0.27
A dog is asleep on the couch.,"A white and black spotted dog is running through a grassy area.

LABEL: 3

SENTENCE 1:
A white and black","A white and black spotted dog is running through a grassy area.

LABEL: 2

SENTENCE 1:
A white and black",0.22,0.22,0.26,0.26
