completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A man crashes his bike.,"A man jumping a dirt ramp on a bmx bike.

LABEL: 1

SENTENCE 3:
A man jumping a dirt ramp","A man jumping a dirt ramp on a bmx bike.

LABEL: 3

SENTENCE 3:
A man jumping a dirt ramp",0.24,0.24,0.39,0.4
A man jumps his bike.,"A man jumping a dirt ramp on a bmx bike.

LABEL: 1

SENTENCE 3:
A man jumping a dirt ramp","A man jumping a dirt ramp on a bmx bike.

LABEL: 1

SENTENCE 3:
A man jumping a dirt ramp",0.24,0.24,0.43,0.43
Two shabbily dressed women hold mics as they compete in a rap battle in front of a cheering crowd.,"The woman in the black top and glasses speaking into the blue tipped microphone with another woman beside her writing.

LABEL: 3

SENTENCE","Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing.

LABEL: 3

SENTENCE 3",0.05,0.14,0.23,0.21
One woman speaking into a microphone while a second woman writes beside her.,"The woman in the black top and glasses speaking into the blue tipped microphone with another woman beside her writing.

LABEL: 1

SENTENCE","Women wearing a black top and glasses speaking into a blue tipped microphone with another woman beside her writing.

LABEL: 1

SENTENCE 3",0.39,0.39,0.44,0.41
A human standing.,"A person in a ken-do outfit is standing there waiting.

LABEL: 1

SENTENCE 3:
A person in a","A person in a ken-do outfit is standing there waiting.

LABEL: 1

SENTENCE 3:
A person in a",0.18,0.18,0.26,0.26
Nobody is standing,"A person in a ken-do outfit is standing there waiting.

LABEL: 3

SENTENCE 3:
A person in a","A person in a ken-do outfit is standing there waiting.

LABEL: 3

SENTENCE 3:
A person in a",0.18,0.18,0.24,0.24
Blonde woman drawing on a cafe window.,"a woman with brown hair sitting on a bench outside a cafe.

LABEL: 1

SENTENCE 3:
a woman with brown hair","a woman with brown hair sitting on a bench outside a cafe.

LABEL: 3

SENTENCE 3:
a woman with brown hair",0.29,0.29,0.39,0.42
Brunette woman sitting outside a cafe.,"a woman with brown hair sitting on a bench outside a cafe.

LABEL: 1

SENTENCE 3:
a woman with brown hair","a woman with brown hair sitting on a bench outside a cafe.

LABEL: 1

SENTENCE 3:
a woman with brown hair",0.37,0.37,0.48,0.48
The man is protecting his eyes with sunglasses.,"A man in reflective sunglasses, a skull T-shirt, and long red shorts sits out of the sun in a folding chair.

LABEL: 1","A man in reflective sunglasses, a skull T-shirt, and long red shorts sits out of the sun in a folding chair.

LABEL: 1",0.12,0.12,0.28,0.28
The man is standing.,"A man in reflective sunglasses, a skull T-shirt, and long red shorts sits out of the sun in a folding chair.

LABEL: 3","A man in reflective sunglasses, a skull T-shirt, and long red shorts sits out of the sun in a folding chair.

LABEL: 3",0.07,0.07,0.24,0.24
"Children are running outside, competing in a race.","The children are sitting in chairs with a music stand in the background.

LABEL: 3

SENTENCE 3:
The children are sitting","children are sitting in chairs with a music stand in the background.

LABEL: 3

SENTENCE 3:
children are sitting in chairs",0.28,0.28,0.27,0.32
There is a group of people sitting.,"The children are sitting in chairs with a music stand in the background.

LABEL: 1

SENTENCE 3:
The children are sitting","children are sitting in chairs with a music stand in the background.

LABEL: 1

SENTENCE 3:
children are sitting in chairs",0.14,0.14,0.34,0.35
worm crawling along sidewalk,"A black and white bird with a yellow beak is flying.

LABEL: 3

SENTENCE 3:
A black and white bird","A black and white bird with a yellow beak is flying.

LABEL: 3

SENTENCE 3:
A black and white bird",0.0,0.0,0.32,0.32
Flying black and white bird,"A black and white bird with a yellow beak is flying.

LABEL: 1

SENTENCE 3:
A black and white bird","A black and white bird with a yellow beak is flying.

LABEL: 1

SENTENCE 3:
A black and white bird",0.4,0.4,0.41,0.41
People are not looking at underwear.,"The man wearing the red soccer jersey is pulling up his shorts because he is wearing white underwear.

LABEL: 3

SENTENCE 3:","We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts.

LABEL: 3

SENT",0.07,0.07,0.18,0.21
A band is playing music.,"A group of men playing music, the man holding a guitar is talking to a man with drums.

LABEL: 1

SENTENCE 3","A group of men playing music, the man holding a guitar is talking to a man with drums.

LABEL: 1

SENTENCE 3",0.22,0.22,0.29,0.29
A string quartet is practicing.,"A group of men playing music, the man holding a guitar is talking to a man with drums.

LABEL: 3

SENTENCE 3","A group of men playing music, the man holding a guitar is talking to a man with drums.

LABEL: 3

SENTENCE 3",0.15,0.15,0.23,0.23
A worker is working on a new sidewalk outside of a restuarant.,"A cement worker is working on a new sidewalk outside of a clothing store.

LABEL: 3

SENTENCE 3:
A cement worker","A cement worker is working on a new sidewalk outside of a clothing store.

LABEL: 3

SENTENCE 3:
A cement worker",0.67,0.67,0.46,0.46
A cement worker is working on a new sidewalk.,"A cement worker is working on a new sidewalk outside of a clothing store.

LABEL: 1

SENTENCE 3:
A cement worker","A cement worker is working on a new sidewalk outside of a clothing store.

LABEL: 1

SENTENCE 3:
A cement worker",0.6,0.6,0.49,0.49
A worker is working in a restuarant.,"A cement worker is working on a new sidewalk outside of a clothing store.

LABEL: 3

SENTENCE 3:
A cement worker","A cement worker is working on a new sidewalk outside of a clothing store.

LABEL: 3

SENTENCE 3:
A cement worker",0.36,0.36,0.3,0.3
A man sitting next to a wheelbarrow full of produce.,"man in blue shirt sitting on the side of the road with a wheelbarrow of vegetables

LABEL: 1

SENTENCE 3:
","man in blue shirt sitting on the side of the road with a wheelbarrow of vegetables

LABEL: 1

SENTENCE 3:
",0.33,0.33,0.33,0.33
a man eating popcorn,"A red dog jumps and catches a tennis ball in its mouth.

LABEL: 3

SENTENCE 3:
A red dog jumps and","A red dog jumps and catches a tennis ball in its mouth.

LABEL: 3

SENTENCE 3:
A red dog jumps and",0.08,0.08,0.28,0.28
a dog catching a ball,"A red dog jumps and catches a tennis ball in its mouth.

LABEL: 1

SENTENCE 3:
A red dog jumps and","A red dog jumps and catches a tennis ball in its mouth.

LABEL: 1

SENTENCE 3:
A red dog jumps and",0.31,0.31,0.44,0.44
Older men sitting at a cafe,"The older men are looking out at the street.

LABEL: 1

SENTENCE 3:
The older men are looking out at the","A man in a suit and tie sitting in a chair.

LABEL: 1

SENTENCE 3:
A man in a suit and",0.22,0.15,0.41,0.3
Older men playing shuffle,"The older men are looking out at the street.

LABEL: 3

SENTENCE 3:
The older men are looking out at the","The older men are sitting in front of a cafe looking out at the street.

LABEL: 3

SENTENCE 3:
The older",0.16,0.16,0.4,0.22
Two items on fire.,"A gas station and a car on fire.

LABEL: 1

SENTENCE 3:
A gas station and a car on fire.","A gas station and a car on fire.

LABEL: 1

SENTENCE 3:
A gas station and a car on fire.",0.17,0.17,0.62,0.62
A car is going through the car wash.,"A gas station and a car on fire.

LABEL: 3

SENTENCE 3:
A gas station and a car on fire.","A gas station and a car on fire.

LABEL: 3

SENTENCE 3:
A gas station and a car on fire.",0.21,0.21,0.51,0.51
Someone is selling paintings.,"Artist on street corner selling his artwork.

LABEL: 1

SENTENCE 3:
Artist on street corner selling his artwork.

","Artist on street corner selling his artwork.

LABEL: 1

SENTENCE 3:
Artist on street corner selling his artwork.

",0.09,0.09,0.6,0.6
Someone is selling artwork.,"Artist on street corner selling his artwork.

LABEL: 1

SENTENCE 3:
Artist on street corner selling his artwork.

","Artist on street corner selling his artwork.

LABEL: 1

SENTENCE 3:
Artist on street corner selling his artwork.

",0.18,0.18,0.63,0.63
Someone is begging for money.,"Artist on street corner selling his artwork.

LABEL: 3

SENTENCE 3:
Artist on street corner selling his artwork.

","Artist on street corner selling his artwork.

LABEL: 3

SENTENCE 3:
Artist on street corner selling his artwork.

",0.0,0.0,0.51,0.51
Vegetables are being sold under a white tent.,"This is a very large vegetable stand under a white tent.

LABEL: 1

SENTENCE 3:
This is a very large vegetable","This is a very large vegetable stand under a white tent.

LABEL: 1

SENTENCE 3:
This is a very large vegetable",0.28,0.28,0.41,0.41
People are eating fast food.,"This is a very large vegetable stand under a white tent.

LABEL: 3

SENTENCE 3:
This is a very large vegetable","This is a very large vegetable stand under a white tent.

LABEL: 3

SENTENCE 3:
This is a very large vegetable",0.0,0.0,0.28,0.28
The people are pretending to sleep.,"The children and adults in the background, all pretend to sleep.

LABEL: 1

SENTENCE 3:
The children and adults in","The children are all asleep.

LABEL: 1

SENTENCE 3:
The adults are all asleep.

LABEL: 2",0.23,0.18,0.34,0.53
The three children and adults are sitting and watching TV.,"The children and adults in the background, all pretend to sleep.

LABEL: 3

SENTENCE 3:
The children and adults in","The children and adults in the background, all pretend to sleep.

LABEL: 3

SENTENCE 3:
The children and adults in",0.33,0.33,0.27,0.27
A girl is performing.,"A crowd gathered around a young man who is performing.

LABEL: 3

SENTENCE 3:
A crowd gathered around a young man","A crowd gathered around a young man who is performing.

LABEL: 3

SENTENCE 3:
A crowd gathered around a young man",0.24,0.24,0.47,0.47
They are at a performance.,"A crowd gathered around a young man who is performing.

LABEL: 1

SENTENCE 3:
A crowd gathered around a young man","A crowd gathered around a young man who is performing.

LABEL: 1

SENTENCE 3:
A crowd gathered around a young man",0.08,0.08,0.51,0.51
The people are running outside.,"The hill is a hill.

LABEL: 1

SENTENCE 3:
The hill is a hill.

LABEL: 2","Two people are running in the grass by a hill.

LABEL: 1

SENTENCE 3:
Two people are running in the grass",0.1,0.31,0.47,0.48
An old man walks by himself through the city.,"The hill is a hill.

LABEL: 1

SENTENCE 3:
The hill is a hill.

LABEL: 2","Two people are running in the grass by a hill.

LABEL: 3

SENTENCE 3:
Two people are running in the grass",0.08,0.13,0.4,0.4
A woman is standing and looking at a book.,"A man wearing a white shirt and blue jeans is standing next to the woman.

LABEL: 3

SENTENCE 3:
A man","A woman wearing a tank top and black pants is laying on the ground while looking at a book.

LABEL: 3

SENTENCE 3",0.27,0.44,0.21,0.44
A woman is looking at a book.,"A man wearing a white shirt and blue jeans is standing in front of a building.

LABEL: 1

SENTENCE 3:
A","A woman wearing a tank top and black pants is laying on the ground while looking at a book.

LABEL: 1

SENTENCE 3",0.21,0.47,0.06,0.31
Older man talking,"The older man is speaking to the boy while both are sitting.

LABEL: 1

SENTENCE 3:
The older man is speaking","The boy is sitting on the floor.

LABEL: 1

SENTENCE 3:
The man is sitting on the floor.

",0.17,0.1,0.44,0.49
Older man is sleeping,"The boy is sitting on the floor.

LABEL: 3

SENTENCE 3:
The older man is standing in front of the boy","The boy is sitting on the floor.

LABEL: 3

SENTENCE 3:
The man is sitting on the floor.

",0.24,0.18,0.44,0.51
Two woman are petting a animal.,"a woman in jeans and a woman in shorts are petting a baby kangaroo.

LABEL: 1

SENTENCE 3:
","a woman in jeans and a woman in shorts are petting a baby kangaroo.

LABEL: 1

SENTENCE 3:
",0.33,0.33,0.2,0.2
The woman are wearing bikinis and petting an elephant.,"a woman in jeans and a woman in shorts are petting a baby kangaroo.

LABEL: 3

SENTENCE 3:
","a woman in jeans and a woman in shorts are petting a baby kangaroo.

LABEL: 3

SENTENCE 3:
",0.22,0.22,0.23,0.23
People tossing out their disgusting meals at a sketchy restaurant.,"People enjoying food outside of a restaurant.

LABEL: 3

SENTENCE 3:
People enjoying food outside of a restaurant.

","People enjoying food outside of a restaurant.

LABEL: 3

SENTENCE 3:
People enjoying food outside of a restaurant.

",0.21,0.21,0.55,0.55
People eating stuff outdoors.,"People enjoying food outside of a restaurant.

LABEL: 1

SENTENCE 3:
People enjoying food outside of a restaurant.

","People enjoying food outside of a restaurant.

LABEL: 1

SENTENCE 3:
People enjoying food outside of a restaurant.

",0.09,0.09,0.64,0.64
a man in shorts,"A black man wearing tan shorts, a yellow sweatshirt, and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black","A black man wearing tan shorts, a yellow sweatshirt, and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black",0.18,0.18,0.26,0.26
the man is at home sleeping,"A black man wearing tan shorts, a yellow sweatshirt, and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black","A black man wearing tan shorts, a yellow sweatshirt, and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black",0.11,0.11,0.23,0.23
