completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Sophie's World is a best seller.,"A former philosophy teacher whose best-known novel, Sophie's World, was a surprise international best-seller.

LABEL: 1

SENT","A former philosophy teacher whose best-known novel, Sophie's World, was a surprise international best-seller.

LABEL: 1

SENT",0.44,0.44,0.38,0.38
The International Olympic Commitee's head office is in Lillehammer.,"The International Olympic Committee has been criticized for its decision to award the 1988 Summer Olympics to Seoul, South Korea

LABEL: 2

SENTENCE","The IOC president was accompanied by the IOC vice president, the IOC secretary general, and the IOC executive director for the 1984 Games.

LABEL: 2",0.18,0.06,0.11,0.17
Angola was subject to an embargo on the export of diamonds.,"The lion's share of this traffic comes from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola) rebels","The lion's share of this traffic comes from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola) rebels",0.16,0.16,0.25,0.25
Persia bought oil from Iraq during the embargo.,"The U.S. government has accused Chalmers of being a CIA agent.

LABEL: 2

SENTENCE 3:
The U","The United States and Britain have accused Chalmers of being a CIA agent.

LABEL: 2

SENTENCE 3:
Chalmers",0.08,0.08,0.09,0.16
The Israel-Egypt Peace Agreement was signed in 1979.,"Following the Israel-Egypt Peace Treaty of 1979, Israel agreed to withdraw from the Sinai Peninsula, in exchange for peace with its neighbor. For over two decades,","The Israeli government has been criticized for its handling of the Sinai Peninsula.

LABEL: 1

SENTENCE 3:
The Israeli government has",0.28,0.07,0.36,0.17
Crude oil rises.,"Crude oil rises above $43 on news that Russia's justice ministry will not force Yukos to halt sales.

LABEL: 2

S","Crude oil dips below $43 on news that Russia's justice ministry will not force Yukos to halt sales.

LABEL: 2

S",0.24,0.16,0.18,0.14
Yoko Ono is John Lennon's widow.,"The widow of John Lennon, Yoko Ono, may take legal action against a new breakfast cereal called ""Strawberry Fields,"" which she believes is too","The widow of John Lennon, Yoko Ono, may take legal action against a new breakfast cereal called ""Strawberry Fields,"" which she believes is too",0.19,0.19,0.29,0.29
Tom Cruise is married to Oprah Winfrey.," since he and Holmes announced their separation in June.

SENTENCE 2:
Tom Cruise has returned to The Oprah Winfrey Show and talked about his","."" ""I'm not going to sit here and say that we're not in love,"" Cruise said. ""I'm not going to sit here and say that",0.32,0.12,0.23,0.29
U.S. Military evacuated U.S. citizens.,"President Ford reported that a force of 70 evacuation helicopters and 865 Marines had evacuated about 1,400 U.S. citizens and 5,500 third country nationals"," 2:
President Ford reported that a force of 70 evacuation helicopters and 865 Marines had evacuated about 1,400 U.S. citizens and 5,500",0.24,0.25,0.38,0.33
Warsaw remained Poland's capital after the war.,"The Polish government made Warsaw its capital, and an office for urban reconstruction was set up.

LABEL: 2

SENTENCE 3:
","The office for urban reconstruction was set up on Feb. 1, 1945, and an office for urban reconstruction was set up on Feb. 1, 1945.
",0.14,0.06,0.16,0.56
Toyota Motor is located in Toyota City.,", says the Chamber of Commerce and Industry.

SENTENCE 2:
The city retains its spotless streets, immaculate shops and nonexistent crime","'s decision to move production to Mexico has been a boon to the city's economy.

SENTENCE 2:
The city retains its spotless streets",0.07,0.06,0.18,0.17
FMLN caused a blackout in the capital.,"On the morning of 1 June, there was a blackout throughout most of the capital caused by urban commandos of the Farabundo Marti National Liberation Front (","The FMLN is a guerrilla group that has been fighting for the independence of El Salvador since the 1970s.

LABEL: 1

SENT",0.24,0.21,0.42,0.1
Oil prices rise.,"The US dollar fell to a fresh two-year low against the yen after the Bank of Japan said it would buy more Japanese government bonds.

LABEL","The oil price eased back from record high levels after Russia's justice ministry said embattled oil giant Yukos can continue oil production and sales.

LABEL:",0.0,0.07,0.06,0.16
The patent abstract shows a number of devices using a single source.,"The device could be powered selectively from a single-power source carried on the body via multiple power supply signals at different frequencies, according to the patent abstract.
","The device could be powered selectively from a single-power source carried on the body via multiple power supply signals at different frequencies, according to the patent abstract.
",0.2,0.2,0.48,0.48
The Civil War: A Narrative is a book written by Shelby Foote.," Civil War as the third best American Civil War book of all time.

SENTENCE 2:
The Civil War: A Narrative, by Shelby"," The Civil War.

SENTENCE 2:
The Civil War: A Narrative, by Shelby Foote, was published in 1968.

",0.41,0.55,0.38,0.6
Drew Barrymore is in a relationship with Justin Long.," a couple who have been together for 20 years and are still in love.

SENTENCE 2:
The couple is going to be in a movie"," Cinema's president of production, Peter Chernin, is scheduled to begin production in the fall.

SENTENCE 2:
The film is to be",0.18,0.13,0.29,0.18
Pope Pius VI died in France.,"The French Revolution of 1789 was a turning point in the history of France.

LABEL: 1

SENTENCE 3:
The French","
SENTENCE 2:
The French army led by General Louis Alexandre Berthier captured Rome and imprisoned Pope Pius VI, who would die in",0.15,0.29,0.13,0.32
Rana is the Trade Minister in China.,"The minister of the trade ministry informed the delegation that the government is working on a policy to promote the bilateral trade.

LABEL: 2

S","Rana told a delegation of the Nepal Trans-Himanlyan Trade Association, the only non-governmental organization which has trade relations with China, who informed",0.19,0.26,0.18,0.3
Three parties form a Dutch coalition government.,"The Dutch right wing coalition government, made up of the Christian-democrats (CDA) led by Prime Minister Jan Peter Balkenende, the right wing","
The Dutch right wing coalition government, made up of the Christian-democrats (CDA) led by Prime Minister Jan Peter Balkenende, the right",0.2,0.21,0.38,0.31
UNSCOM is to stay in Iraq.,"The United States and the United Nations have agreed to a plan to disarm Iraq of its weapons of mass destruction.

LABEL: 1

SENT","The Commission's inspectors have been in Iraq since August of last year.

LABEL: 1

SENTENCE 3:
The Commission's inspectors",0.13,0.15,0.19,0.32
Toshiba produces notebook computers.,"Toshiba said the PC would be introduced in Japan in early 2006.

LABEL: 1

SENTENCE 3:
Toshiba","Toshiba, the world's third-largest notebook computer maker behind Dell Inc. and Hewlett-Packard Co., said the PC would be introduced in",0.1,0.15,0.12,0.31
Spirou was created by Rob-Vel.,"The Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were created by talented artists like Hergé","The train split of the glue dataset is:

Tintin, the Smurfs, Boule et Bill, Astérix, Natacha,",0.23,0.0,0.41,0.18
Ryanair shares suffered a 3% decrease.," expecting a profit for the current year.

SENTENCE 2:
""The company's chief financial officer, David O'Brien, said that the","'Leary said.

SENTENCE 2:
""With oil prices at $90 a barrel and fear of recession in the UK and many other European",0.07,0.07,0.06,0.05
Two South Africans were arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.,"Pakistani officials announced that two South African men in their custody had confessed to planning attacks at popular tourist spots in their home country.

LABEL: 2","Pakistani officials announced that two South African men in their custody had confessed to planning attacks at popular tourist spots in their home country.

LABEL: 2",0.16,0.16,0.24,0.24
Rostov-on-Don is a Russian city whose twin is Glasgow.,The charity today joined forces with Glasgow's new Lord Provost to launch a campaign to help the Russian city's twin. A convoy of aid is being sent to,The charity today joined forces with Glasgow's new Lord Provost to launch a campaign to help the Russian city's twin. A convoy of aid is being sent to,0.24,0.24,0.26,0.26
Lake Titicaca is located in Peru.,"Mercury in the Environment"" chapter in the book ""The Environmental Health Dilemma.""

SENTENCE 2:
The school said his position will"," pollution in the Amazon River.

SENTENCE 2:
He'll teach the new environmental engineering classes at Carroll as a full-time professor. The",0.08,0.07,0.06,0.06
Jyestadeva invented calculus.,"
Jyestadeva (1500-1610), was an astronomer of the Kerala school founded by Madhava of Sangamagrama and a student","SENTENCE 2:
The first calculus text was written by Jyestadeva (1500-1610), an astronomer of the Kerala school founded by",0.1,0.09,0.46,0.46
Bruce Willis' wife is from California.," as Heming's parents, and a few close friends.  The couple, who have been dating for a year, have no plans to have children, ET"," Moore, and their three children, Rumer, Scout and Tallulah.  The couple, who have been dating for about a year, have been living",0.0,0.0,0.09,0.14
The name of George H.W. Bush's wife is Barbara.," his brother Neil Bush and his wife, Elizabeth.

SENTENCE 2:
The president and his family will be joined by the first lady's mother"," sister, Robin; and her husband, David.

SENTENCE 2:
The president and his wife, Laura, departed the White House on Thursday",0.11,0.13,0.29,0.2
Liverpool Evil Cabal is the name of an online blog.,":

Liverpool Evil Cabal

SENTENCE 2:
The council's elected officials have denied ordering the block and are currently investigating its origin.",".

SENTENCE 2:
The council's elected officials have denied ordering the block.

SENTENCE 3:
The council's elected",0.26,0.07,0.25,0.17
The Kremlin is owned by Mikhail Khodorkovsky.,"Kasyanov was sacked by Putin in February 2004, after he had become critical of the Kremlin's politically motivated legal attack on the Yukos oil giant and","Kasyanov was sacked by Putin in February 2004, after he had become critical of the Kremlin's politically motivated legal attack on the Yukos oil giant and",0.12,0.12,0.18,0.18
23 days is the record for the longest stay in space by a human.,"In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days,","In June 1971 cosmonauts Georgi Dobrovolski, Vladislav Volkov, and Viktor Patsayev occupied Salyut for 23 days,",0.13,0.13,0.26,0.26
