completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
EuroDisney is located in this magical kingdom.,"The castle is the center of the kingdom, and the center of the kingdom is the castle.

LABEL: 2

SENTENCE 3:","The castle is the center of the park, and is the most visited attraction.

LABEL: 2

SENTENCE 1:
The castle",0.14,0.07,0.23,0.3
Sandy Ordonez was replaced by Jay Walsh.,", in a statement. ""I'm looking forward to working with Jay in the future.""

SENTENCE 2:
Mr. Jay Walsh, who"," service to the Wikimedia Foundation,"" said Mr. Walsh. ""I'm looking forward to working with the community to continue to improve the Wikimedia Foundation's communications",0.15,0.06,0.25,0.23
The cost of paper is rising.,"The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.
","The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.
",0.22,0.22,0.35,0.35
Judith Miller works for the US Government.,"The US government has been accused of leaking the name of a CIA agent to the press.

LABEL: 2

SENTENCE 1:
","The reporter Judith Miller was jailed for refusing to name the US-government source who identified a member of the US Central Intelligence Agency (CIA), Valerie",0.21,0.36,0.14,0.32
Sophie's World is a best seller.,"A former philosophy teacher who wrote a best-selling novel.

LABEL: 1

SENTENCE 1:
A former philosophy teacher who wrote","A former philosophy teacher whose best-known novel, Sophie's World, was a surprise international best-seller.

LABEL: 0

S",0.15,0.44,0.37,0.34
The International Olympic Commitee's head office is in Lillehammer.,"The Olympic Games were held in Sarajevo in 1984

LABEL: 2

SENTENCE 1:
Juan Antonio Samaranch,","Juan Antonio Samaranch, president of the International Olympic Committee, left Lillehammer for Sarajevo to pay tribute to the besieged host city",0.23,0.26,0.04,0.31
Angola was subject to an embargo on the export of diamonds.,"The lion's share of this traffic comes from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola)","The lion's share of this traffic comes from Angola, where diamonds from the area controlled by UNITA (National Union for the Total Independence of Angola)",0.16,0.16,0.3,0.3
Persia bought oil from Iraq during the embargo.,"Pollner, they say, began trading with Iraq before the 1991 Persian Gulf War and continued after a U.N. embargo. For his part, Chal","Pollner, they say, began trading with Iraq before the 1991 Persian Gulf War and continued after a U.N. embargo. For his part, Chal",0.19,0.19,0.27,0.27
The Israel-Egypt Peace Agreement was signed in 1979.,"In the 1990s, the Israeli government decided to withdraw from the Sinai Peninsula.

LABEL: 1

SENTENCE 1:
The","Following the Israel-Egypt Peace Treaty of 1979, Israel agreed to withdraw from the Sinai Peninsula, in exchange for peace with its neighbor. For over two",0.07,0.29,0.0,0.23
Crude oil rises.,"Russia's Yukos oil company has been ordered to halt sales of crude oil.

LABEL: 2

SENTENCE 1:
Crude","Crude oil dips below $43 on news that Russia's justice ministry will not force Yukos to halt sales.

LABEL: 1

",0.18,0.17,0.18,0.16
Yoko Ono is John Lennon's widow.,"The widow of John Lennon, Yoko Ono, may take legal action against a new breakfast cereal called ""Strawberry Fields,"" which she believes is","The widow of John Lennon, Yoko Ono, may take legal action against a new breakfast cereal called ""Strawberry Fields,"" which she believes is",0.2,0.2,0.29,0.29
Tom Cruise is married to Oprah Winfrey.," the show since he and Holmes, who is pregnant with their first child, announced their separation in June.

SENTENCE 2:
Cruise"," is a marriage of convenience.""

SENTENCE 2:
Tom Cruise has returned to The Oprah Winfrey Show and talked about his love for",0.07,0.34,0.04,0.24
U.S. Military evacuated U.S. citizens.,"The evacuation was completed by the end of the day.

LABEL: 1

SENTENCE 1:
President Ford reported that a force of",":
The evacuation was completed by the end of the day.

LABEL: 1

SENTENCE 1:
President Ford reported that a",0.0,0.0,0.16,0.12
Warsaw remained Poland's capital after the war.,"The city was rebuilt in the style of the interwar period.

LABEL: 2

SENTENCE 1:
On Feb. 1,","The city was rebuilt in the style of the interwar period.

LABEL: 2

The task is to predict the label for SENTENCE",0.08,0.07,0.18,0.2
Toyota Motor is located in Toyota City.," economy, with the number of unemployed workers rising to more than 100,000.

SENTENCE 2:
The city's unemployment rate is now at",", the city's unemployment rate is still at a high of 7.5 percent.

SENTENCE 2:
The city retains its spotless streets",0.07,0.14,0.19,0.21
FMLN caused a blackout in the capital.,"The blackout was caused by the FMLN's urban commandos, who were protesting the government's decision to cut off electricity to the capital.

","The blackout was caused by the FMLN's urban commandos, who were protesting the government's decision to cut off electricity to the capital.

",0.19,0.19,0.49,0.49
Oil prices rise.,"Oil prices eased back from record high levels after Russia's justice ministry said embattled oil giant Yukos can continue oil production and sales.

LAB","Oil prices eased back from record high levels after Russia's justice ministry said embattled oil giant Yukos can continue oil production and sales.

LAB",0.14,0.14,0.19,0.19
The patent abstract shows a number of devices using a single source.,"The power supply signals could be used to power a variety of devices, such as a heart pacemaker, a defibrillator, a cardiac stimulator,","A variety of devices could be powered selectively from a single-power source carried on the body via multiple power supply signals at different frequencies, according to the patent abstract",0.29,0.29,0.32,0.54
The Civil War: A Narrative is a book written by Shelby Foote.," Civil War: A Narrative as the fifth best nonfiction book of the 20th century.

SENTENCE 2:
Foote was born"," The Civil War.

SENTENCE 2:
Shelby Foote, author of the acclaimed three volume history of the American Civil War, The",0.39,0.31,0.32,0.41
Drew Barrymore is in a relationship with Justin Long.," couple who decide to live together for a year before getting married.

SENTENCE 2:
The film will be produced by New Line's David Ready","er Liz Meriwether, is about a couple who decide to live together for a year before getting married.

SENTENCE 2:
Drew",0.06,0.13,0.17,0.15
Pope Pius VI died in France.,"The French Revolution was a period of political upheaval in France that began in 1789 and ended in 1799.

LABEL: 1

",".9

SENTENCE 2:
The French Revolution of 1789 was a period of political upheaval in France that began with the storming",0.15,0.15,0.09,0.07
Rana is the Trade Minister in China.,"The delegation of the Nepal Trans-Himanlyan Trade Association, which is the only non-governmental organization which has trade relations with China, informed the minister","Rana told a delegation of the Nepal Trans-Himanlyan Trade Association, the only non-governmental organization which has trade relations with China, that the",0.25,0.26,0.35,0.23
Three parties form a Dutch coalition government.,"The new coalition government will be led by the left-liberal D66, the Christian-democrats (CDA) and the right wing liberal party (","
The Dutch right wing coalition government, made up of the Christian-democrats (CDA) led by Prime Minister Jan Peter Balkenende, the right",0.14,0.21,0.38,0.31
UNSCOM is to stay in Iraq.,"The UNSCOM will continue its work in Iraq, despite the Iraqi government's decision to stop cooperation with the commission.

LABEL: 1

","The UNSCOM will continue its work in Iraq despite the Iraqi government's decision to stop its cooperation with the commission.

LABEL: 1

",0.21,0.21,0.35,0.34
Toshiba produces notebook computers.,"The PC will be available in the United States in the first quarter of 2006.

LABEL: 1

SENTENCE 1:
Tos","Toshiba, the world's third-largest notebook computer maker behind Dell Inc. and Hewlett-Packard Co., said the PC would be introduced",0.0,0.15,0.06,0.39
Spirou was created by Rob-Vel.,"The characters of these comics are known all over the world.

LABEL: 2

SENTENCE 1:
Tintin, the Sm","Tintin, the Smurfs, Boule et Bill, Astérix, Natacha, Spirou and other legendary characters were created by talented",0.0,0.25,0.12,0.35
Ryanair shares suffered a 3% decrease.," expecting to make a profit in the current fiscal year, which ends in March.

SENTENCE 2:
""With oil prices at $90 a","Leary said in a statement.

SENTENCE 2:
""With oil prices at $90 a barrel and fear of recession in the UK and",0.07,0.07,0.02,0.08
Two South Africans were arrested in Pakistan in the past week after a shoot-out at a house between al-Qaeda operatives and security forces.,"The men were arrested in Pakistan in December and were being held in a secret location.

LABEL: 2

SENTENCE 1:
Pak","The men, who were arrested in Pakistan in January, were planning to attack the Cape Town stadium, the Table Mountain cable car and the Victoria and Alfred Waterfront",0.26,0.26,0.22,0.27
Rostov-on-Don is a Russian city whose twin is Glasgow.,"The convoy will be the first to leave Scotland for Russia since the start of the war in Ukraine.

LABEL: 1

SENTENCE 1","The charity is hoping to raise £10,000 to send a convoy of aid to Rostov-on-Don.

LABEL: 1
",0.0,0.19,0.12,0.13
Lake Titicaca is located in Peru.,"rology of the Titicaca Basin"" in the Journal of Hydrology in 1991.

SENTENCE 2:
He'll teach the new environmental"," in the water.

SENTENCE 2:
He'll teach the new environmental engineering classes at Carroll as a full-time professor. The school said",0.15,0.07,0.04,0.11
Jyestadeva invented calculus.,":
Jyestadeva (1500-1610), was an astronomer of the Kerala school founded by Madhava of Sangamagrama","

SENTENCE 2:
Jyestadeva (1500-1610), was an astronomer of the Kerala school founded by Madhava",0.11,0.11,0.5,0.49
Bruce Willis' wife is from California.," Heming's two daughters from her previous marriage.

SENTENCE 2:
The couple, who have been dating since 2009, have a daughter together"," and his three daughters, Rumer, Scout and Tallulah.

SENTENCE 2:
ET confirms that actor Bruce Willis has married his girlfriend",0.07,0.15,0.33,0.28
The name of George H.W. Bush's wife is Barbara.," the president's brother, Marvin Bush.

SENTENCE 2:
The president's mother, Barbara Bush, and his sister, Doro Koch,"," former President George W. Bush and his wife, Laura; and former President Jimmy Carter and his wife, Rosalynn.

SENTENCE 2:",0.27,0.26,0.3,0.17
