completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Having the highest performing weapon system is of paramount importance being prioritized above time and money.,"In DOD's current acquisition environment, the customer is willing to trade time and money for the highest performing weapon system possible.

LABEL: 1
","The customer is willing to trade time and money for the highest performing weapon system possible.

LABEL: 1

SENTENCE 1:
In",0.25,0.27,0.46,0.27
Waimea Canyon was formed by icebergs similar to the Grand Canyon.," The Garden Island is lush with botanical estates and Waimea Canyon, the grand Canyon of the Pacific.

LABEL: 2

SENT"," The Garden Island is lush with botanical estates and Waimea Canyon, the grand Canyon of the Pacific.

LABEL: 2

SENT",0.32,0.32,0.25,0.25
There is a big shopping centre located around the Place Darcy and Rue de la Liberty.,"SENTENCE 2:
The Place Darcy is a square in the center of the city, where the city's most important buildings are located. The Place"," delicious.

SENTENCE 2:
The city of Lille is located in the north of France, in the department of Nord??Pas-de",0.24,0.22,0.29,0.03
Annulment by the jury.,"9. The jury is the final arbiter of the law.

LABEL: 1

SENTENCE 3:
10. The jury is","The jury is the final arbiter of the law.

LABEL: 1

SENTENCE 2:
9. The jury is the final",0.18,0.17,0.31,0.34
You will find it acceptable.,"But you will find it all right.""

LABEL: 1

SENTENCE 3:
But you will find it all right.""

","""

LABEL: 1

SENTENCE 2:
""I am not afraid of the dark.""

LABEL: 2

",0.35,0.0,0.6,0.33
The FFC ended the Government/Industry Forum in 1993.,"The loss of technical competence through downsizing was sufficiently pervasive that FFC, in conjunction with TBR and the NAVFAC, conducted the Government/Industry","The loss of technical competence through downsizing was sufficiently pervasive that FFC, in conjunction with TBR and the NAVFAC, conducted the Government/Industry",0.31,0.31,0.34,0.34
"Ocho Rios means pink penguins in Spanish, and this name describes the area.","The name Ocho Rios is Spanish for eight rivers, but this name is not descriptive of the area.

A:

The answer is:","The name Ocho Rios is Spanish for eight rivers, but this name is not descriptive of the area.

LABEL: 1

SENT",0.4,0.41,0.48,0.36
The Kal heard Ca'daan grunt.,"The Kal lifted the horse and carried it to the edge of the cliff.

LABEL: 1

SENTENCE 3:
Ca'daan","The Kal was a large, black horse.

SENTENCE 3:
Ca'daan was a young boy.

SENTENCE 4:",0.31,0.35,0.28,0.39
Households have had a hard time accumulating wealth in spite of the vaunted stock market booms of the 1990s.,"The stock market boom of the 1990s was a period of rapid growth in the stock market.

LABEL: 1

SENTENCE 3:","The stock market boom of the 1990s, many households have accumulated little, if any, wealth (see figure 1.3), and half of American households did",0.3,0.27,0.23,0.44
"No, I do not think they need any additional limits.","they really do i i sometimes think that that should be limited more

SENTENCE 3:
they really do i i sometimes think that that should be","i

SENTENCE 1:
they really do i i sometimes think that that should be limited more

LABEL: 2

SENT",0.17,0.21,0.4,0.29
Because they would break under that much force.,"yeah because those things i think would just snap you know

LABEL: 2

SENTENCE 3:
yeah because those things i","i

LABEL: 2

SENTENCE 1:
i think that's why i'm not really into it

LABEL: 1",0.14,0.08,0.29,0.27
"Even if the entire unified surplus were lost, GDP per capita would fall somewhat short of the U.S. historical average of doubling every 35 years.","The entire unified surplus is the total amount of money that the government collects from taxes and other sources and then spends on government programs.

SENTENCE 1","The United States has a long history of economic growth.

LABEL: 1

SENTENCE 1:
Even if the entire unified surplus were",0.23,0.3,0.22,0.3
The Ovitz deal did not contain any of these goodies.,"The Ovitz deal, however, contained none of these goodies.

LABEL: 1

SENTENCE 3:
The Ov","The Ovitz deal, however, contained none of these goodies.

LABEL: 1

SENTENCE 1:
The Ov",0.48,0.48,0.38,0.38
Sultan Abdul Hamid II was universally admired by educated young Turks.,"Sultan Abdul Hamid II (1876 1909) tried to apply absolute rule to an empire staggering under a crushing foreign debt, with a fragmented population of hostile","Sultan Abdul Hamid II (1876 1909) tried to apply absolute rule to an empire staggering under a crushing foreign debt, with a fragmented population of hostile",0.22,0.22,0.29,0.29
The coverage related load time is longer than elemental.,"Load time is divided into elemental and coverage related load time.

LABEL: 2

SENTENCE 1:
Load time is divided into elemental","Load time is divided into elemental and coverage related load time.

LABEL: 2

SENTENCE 1:
Load time is divided into elemental",0.4,0.4,0.49,0.49
There sure is.,"There is.

LABEL: 1

SENTENCE 3:
There is.

LABEL: 2

SENTENCE 4","There is.

LABEL: 0

SENTENCE 1:
There is.

LABEL: 0

SENTENCE 2",0.27,0.27,0.68,0.75
Routine screening helps address substance abuse.,"The following is a list of the most common reasons for emergency department visits.

SENTENCE 1:
Routine screening and intervention will require engendering","The following is a list of the most common substances that are abused by patients presenting to the emergency department.

LABEL: 1

SENTENCE",0.14,0.0,0.21,0.1
Adrin said they weren't serious about battling.,"The battle of the two teams was a battle of the two teams.

LABEL: 1

SENTENCE 3:
The battle of the","The two men were in the middle of a conversation when the door opened and a man walked in.

LABEL: 1

SENTENCE 1",0.0,0.0,0.2,0.13
The Ovitz deal contained all of these goodies.,"The Ovitz deal, however, contained none of these goodies.

LABEL: 1

SENTENCE 1:
The Ov","The Ovitz deal, however, contained none of these goodies.

LABEL: 1

SENTENCE 1:
The Ov",0.61,0.61,0.34,0.34
I don't like it. ,"i'm pretty happy with it so far

LABEL: 1

SENTENCE 3:
and i'm pretty happy with it so far
","i

SENTENCE 1:
and i'm pretty happy with it so far

LABEL: 2

SENTENCE 2:
",0.15,0.19,0.53,0.38
There is need to attorney's to practice law.,"There always will be a need for an attorney to do general law.

LABEL: 1

SENTENCE 3:
There always will be","There always will be a need for an attorney to do general law.

LABEL: 1

SENTENCE 1:
There always will be",0.33,0.33,0.35,0.36
Clinton certainly raped her.,"Possible  Clinton had sex with her, but it wasn't rape.

A:

I think you are looking for a conditional sentence.","Clinton had sex with her, but it wasn't rape.

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

",0.16,0.17,0.45,0.38
Young teenagers ," 13-year-olds.

LABEL: 1

SENTENCE 3:
 13-year-olds.

LABEL: 0"," 13-year-olds.

LABEL: 1

SENTENCE 3:
 13-year-olds.

LABEL: 0",0.0,0.0,0.4,0.4
Agencies have been allowed greater flexibility and choice in selecting contracting methods.,"Concurrent with downsizing, procurement regulations have been modified to allow agencies greater flexibility and choice in selecting contracting methods for acquiring facilities.

LABEL: 1","The following is a list of the most common types of procurement regulations.

1.

Cost-plus

2.

Cost-re",0.56,0.0,0.48,0.17
I might have done a bunch.,"i know that i didn't much uh-huh oh

SENTENCE 1:
i know that i didn't much uh-huh oh","i know that i didn't much uh-huh oh

SENTENCE 1:
i know that i didn't much uh-huh oh",0.07,0.07,0.55,0.55
so it's biology,"so it's sociology

SENTENCE 3:
so it's sociology

LABEL: 3

SENTENCE 4:
","it's sociology

LABEL: 2

SENTENCE 1:
it's sociology

LABEL: 2

SENT",0.33,0.24,0.53,0.56
"They have a bar, which is always empty.",and they have a bar also which is always crowded as can be  but it's it's an specially fine restaurant and when you consider they take no plastic or,and they have a bar also which is always crowded as can be  but it's it's an specially fine restaurant and when you consider they take no plastic or,0.36,0.36,0.33,0.33
The conferences were laced with humor and entertainment.,"Rehnquist's conferences are no-nonsense.

SENTENCE 3:
Rehnquist's conferences are no-nonsense.

","Rehnquist's conferences are no-nonsense.

LABEL: 2

SENTENCE 1:
Rehnquist's conferences are no",0.09,0.09,0.66,0.33
The one we thought was timid ended up being the last one to learn.,"uh the one we thought would be the most timid uh turned out to be the one that stuck with it and was the first to learn

SENT","uh the one we thought would be the most timid uh turned out to be the one that stuck with it and was the first to learn

SENT",0.43,0.43,0.58,0.58
"When work is done off-site, such as prefabrication, it increases the time cranes are need on a site and raises construction costs.","The use of prefabricated components can reduce the amount of time cranes are needed on a site, as well as provide opportunities to reduce project schedules and construction","The prefabrication facility is a building or other structure that is used to manufacture or assemble components for a building or other structure.

LABEL: 1",0.35,0.08,0.63,0.19
"We didn't make too much of a difference, but we still played our part.","so you know it's something we we have tried to help but yeah

LABEL: 2

SENTENCE 1:
so you know it","so you know it's something we we have tried to help but yeah

LABEL: 1

SENTENCE 1:
so you know it",0.11,0.11,0.32,0.33
Writers no longer work for newspapers.,"He took a license to write.

SENTENCE 3:
He took a license to write.

SENTENCE 4:
He took","The writer of the article was not allowed to take the license.

SENTENCE 1:
The writer of the article was not allowed to take the",0.0,0.0,0.34,0.41
It was not candle grease.,"Candle grease?

LABEL: 1

A:

I think you are looking for something like this:

SENTENCE 1","Candle grease? 

LABEL: 2

SENTENCE 1:
Candle grease? 

LABEL: 2

SENT",0.19,0.25,0.34,0.5
The waters are crystal clear and completely safe -- no sharks or crocodiles here!,The Medi?­ter?­ra?­nean is a small island nation in the Mediterranean Sea. It is a member of the European Union and,"ENCE:

SENTENCE 2:

You can alternate lazy days on the beach with some of the Medi?­ter?­ra?",0.11,0.06,0.12,0.03
They altered it enough over the course of the day to fit in with the old-timey theme.,"It was made up to look as much like an old-fashioned steam train as possible.

LABEL: 2

SENTENCE 3:
","The train was made up to look as much like an old-fashioned steam train as possible.

LABEL: 2

SENTENCE 1:",0.16,0.15,0.35,0.35
Current American history adds a major point.,"And here, current history adds a major point.

LABEL: 2

SENTENCE 1:
And here, current history adds a major","The current history adds a major point.

LABEL: 2

SENTENCE 1:
And here, current history adds a major point.",0.46,0.46,0.52,0.58
Ickes may have solicited donors and prostitutes from his government office.,"The government building is the U.S. Post Office.

LABEL: 2

SENTENCE 3:
The U.S. Post","The government office is the White House.

LABEL: 2

SENTENCE 1:
The White House is the official residence of the president",0.14,0.12,0.22,0.28
"That's neat, sort of like Pink Floyd, or something similar.","that's cool kind of like Pink Floyd or something uh yeah basketball's cool but football kind of after a while

LABEL: 1

SENT","that's cool kind of like Pink Floyd or something uh yeah basketball's cool but football kind of after a while

LABEL: 1

SENT",0.44,0.44,0.33,0.33
That's how it expensive it runs.,"the net cost of operations.

LABEL: 1

SENTENCE 3:
the net cost of operations.

LABEL: 2","the net cost of operations.

LABEL: 1

SENTENCE 1:
the net cost of operations.

LABEL: 0",0.0,0.0,0.42,0.43
The possible data is in table 2.2,"(a)

(b)

(c)

(d)

(e)

(f)

(g","(Hypothetical data for this example are given in table 2.2.)

LABEL: 1

SENTENCE 1:
(Hypothetical",0.0,0.42,0.25,0.28
Norman and Colleen were terrible hosts of the party. ,"The ILS is a statewide organization that provides free legal services to low-income people in Indiana.

SENTENCE 3:
The ILS is","The ILS is a non-profit organization that provides free legal services to low-income people in Indiana.

LABEL: 1

SENT",0.06,0.07,0.13,0.05
He swung his axe at the brute to knock him off balance.,"The horse reared up, and the man fell to the ground.

LABEL: 2

SENTENCE 3:
The horse reared","The horse reared up, and the man fell to the ground.

LABEL: 2

SENTENCE 1:
The horse reared",0.13,0.13,0.29,0.29
