completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The leader of the college is Steve Marshall and the Assistant Head is Danny Hubball .,"The head of the college is Danny Hubball and the assistant is Steve Marshall .

LABEL: 1

SENTENCE 3:
The head","The head of the college is Danny Hubball and the assistant is Steve Marshall .

LABEL: 1

SENTENCE 3:
The head",0.51,0.51,0.45,0.45
"Atopic dermatitis is sometimes called eczema , a term that also applies to a larger group of skin conditions .","The skin condition atopic dermatitis is sometimes called eczema .

LABEL: 2

SENTENCE 3:
The skin condition at","The term eczema is used to describe a group of skin conditions that are characterized by itchy, red, and sometimes scaly skin .

LAB",0.4,0.34,0.36,0.42
"Instead , Eugene Mordant 's army - commander General Decoux became secretly delegate to the Provisional Government and head of all resistance and underground activities in Indochina .","Decoux 's army commander General Eugene Mordant , secretly became the Provisional Government 's delegate and the head of all resistance and underground activities in Indoch","The Provisional Government 's delegate and the head of all resistance and underground activities in Indochina , General Eugene Mordant , secretly became the Provisional Government",0.68,0.53,0.58,0.45
"At club level , Europe has not developed as a technical game and aware of the money and in Latin America .","The club level in Latin America is aware of money and Europe .

LABEL: 1

SENTENCE 3:
The club level in Latin","The club level , Latin America has not developed as a technical game and is aware of money and Europe .

LABEL: 1

SENTENCE",0.39,0.67,0.31,0.39
"The sites were selected at Maiduguri , Kaduna , Lagos , Minna , Kano and Oshogbo .","The sites were selected at Maiduguri , Kaduna , Lagos , Minna , Kano and Oshogbo .

LABEL: 2
","The sites were selected at Maiduguri , Kaduna , Lagos , Minna , Kano and Oshogbo .

LABEL: 2
",0.92,0.92,0.77,0.77
"Participants are Argentina , Cuba , Mexico , Nicaragua , Guatemala , Ecuador , Paraguay , Peru and Portugal .","The participants are Argentina , Cuba , Ecuador , Guatemala , Mexico , Nicaragua , Paraguay , Peru & Portugal .

LABEL: 2

SENT","The participants are Argentina , Cuba , Ecuador , Guatemala , Mexico , Nicaragua , Paraguay , Peru & Portugal .

LABEL: 2

SENT",0.67,0.67,0.61,0.61
"On February 25 , 2005 , Coachman appeared at another live event and was once again interviewed by Graham before striking him out .","Graham was interviewed by Coachman on February 25 , 2005 , and was again knocked out .

LABEL: 1

SENTENCE 3:
","Graham was interviewed by Coachman before knocking him out .

LABEL: 1

SENTENCE 3:
Graham was interviewed by Coachman before",0.41,0.3,0.3,0.31
"He married Mary Kate ( née Mary Heistand Underwood ) on June 16 , 1948 and had three children : Scotty , Molly and Scott .","On June 16 , 1948 , he married Mary Kate ( born Mary Heistand Underwood ) and had three children : Scotty , Molly and Scott .

","On June 16 , 1948 , he married Mary Kate ( born Mary Heistand Underwood ) and had three children : Scotty , Molly and Scott .

",0.73,0.73,0.86,0.86
"The daughter of the actor Arjun Sarja is married to actor Rajesh , Niveditha .","The daughter of actor Arjun Sarja is married to actor Rajesh , Niveditha .

LABEL: 2

SENTENCE 3","The daughter of actor Arjun Sarja is married to actor Rajesh , Niveditha .

LABEL: 2

SENTENCE 3",0.83,0.83,0.64,0.64
"The resignation of Councillor Horace Muspratt ( party ? , St. Peter , elected on April 15 , 1908 ) was reported to the Council on 2 June 1909 .","The resignation of Councillor Horace Muspratt ( party ? , St. Peter , reported on April 15 , 1908 ) was elected to the council on","The resignation of Councillor Horace Muspratt ( party ? , St. Peter , reported on April 15 , 1908 ) was elected to the council on",0.84,0.84,0.58,0.58
The film was directed by John Taylor and produced by Stuart Legg .,"The film was produced and directed by John Taylor by Stuart Legg .

LABEL: 1

SENTENCE 3:
The film was produced","The film was produced and directed by John Taylor by Stuart Legg .

LABEL: 1

SENTENCE 3:
The film was produced",0.62,0.62,0.5,0.5
"Guest professorship at the Minneapolis School of Art in Minneapolis , USA In Minneapolis , a series of works are being created on paper .","The series of works are being created on paper .

LABEL: 2

SENTENCE 3:
The series of works are being created on","The works are being created on paper .

LABEL: 2

SENTENCE 3:
The works are being created on paper .

",0.42,0.35,0.33,0.43
The altar frieze is the work of sculptor Ronald Hughes and his student Elmar Hillebrand .,"The altar frieze is the work of the sculptor Ronald Hughes and his student Elmar Hillebrand .

LABEL: 2

S","The altar frieze is the work of the sculptor Ronald Hughes and his student Elmar Hillebrand .

LABEL: 2

S",0.88,0.88,0.72,0.72
"Chame Airport ( LID : MP24 ) is an airport serving the district Chame , a district in the Panama Oeste province of Panama .","Chame Airport ( LID : MP24 ) is an airport serving Panamá Oeste Province , a district in the Chame District of Panama .
","Chame Airport ( LID : MP24 ) is an airport serving Panamá Oeste Province , a district in the Chame District of Panama .
",0.72,0.72,0.85,0.85
Misc Music is a compilation album by Shifty Truth which was released in 2001 on the label Unbelievable Disco .,"Misc . Music is a compilation album by Unbelievable Truth , released on the Shifty Disco label in 2001 .

LABEL: 1
","Misc . Music is a compilation album by Unbelievable Truth , released on the Shifty Disco label in 2001 .

LABEL: 1
",0.63,0.63,0.6,0.6
"Total Evaporation is the fourth album by The Radiators , and their fifth studio album .","The Total Evaporation is the fourth album by The Radiators and their fifth studio album .

LABEL: 2

SENTENCE 3","The Total Evaporation is the fourth album by The Radiators and their fifth studio album .

LABEL: 2

SENTENCE 3",0.85,0.85,0.59,0.59
His written works include a series of sermons published in `` Old Yet Ever New '' ( 1904 ) and `` Dayspring From On High '' ( 1907 ) .,He is the author of a number of sermons written in `` Old Yet Ever New '' ( 1904 ) and `` Dayspring From On High '' ( 1907 ),"The sermons are written in a style that is reminiscent of the sermons of the early nineteenth century.

LABEL: 1

SENTENCE",0.7,0.19,0.78,0.13
"The first has a narrow 0 in the date , while the second and the third have a wide 0 in different positions .","The first one has a tight 0 in the date , while the second and the third have a wide 0 in different positions .

LABEL: 2
","The first one has a tight 0 in the date , while the second and the third have a wide 0 in different positions .

LABEL: 2
",0.89,0.89,0.63,0.63
"Fernando Miyares and Gonzales ( sometimes Fernando Miyares Pérez y Bernal ) was a Cuban general captain , born in 1749 in Santiago de Cuba .","Fernando Miyares y Gonzales ( sometimes , Fernando Miyares Pérez y Bernal ) was a Cuban Captain General , born in Santiago de Cuba","He was a member of the Cuban Revolutionary Army , and was the first to lead a successful coup d'état in Cuba .

LABEL: 2",0.86,0.21,0.67,0.06
Exact numbers up to The cold growth rate of cold numbers remains unknown .,"The cold growth rate of the cold numbers remains unknown .

LABEL: 2

SENTENCE 3:
The cold growth rate of the cold","The cold growth rate of the cold numbers remains unknown .

LABEL: 2

SENTENCE 3:
The cold growth rate of the cold",0.53,0.53,0.46,0.46
State Route 119 ( SR 119 ) is a state highway in the U.S. state of Alabama that travels northeast from Montevallo to Leeds .,"The State Route 119 ( SR 119 ) is a state road in the U.S. state of Alabama that travels from Montevallo to Leeds northeast .
","The State Route 119 ( SR 119 ) is a state road in the U.S. state of Alabama that travels from Montevallo to Leeds northeast .
",0.89,0.89,0.81,0.81
It is released on transparent yellow vinyl and was pressed by Cosmic Records in 1995 .,"It is published on the transparent yellow vinyl and was pressed in 1995 by Cosmic Records .

LABEL: 2

SENTENCE 3:
It","It is published on the transparent yellow vinyl and was pressed in 1995 by Cosmic Records .

LABEL: 2

SENTENCE 3:
It",0.67,0.67,0.48,0.48
This neurological disease is exacerbated by a lack of thiamine ( vitamin B ) in the brain and is also often caused by the neurotoxic effects of alcohol .,"This neurological disease is caused by a lack of thiamine ( vitamin B ) in the brain and is often amplified by the neurotoxic effects of alcohol .
","This neurological disease is caused by a lack of thiamine ( vitamin B ) in the brain and is often amplified by the neurotoxic effects of alcohol .
",0.9,0.9,0.84,0.84
"Born in Albury , she grew up in Melbourne and in the 1930 's went to Sydney to study nursing .","She was a nurse in the Royal Prince Alfred Hospital in Sydney .

LABEL: 2

SENTENCE 3:
She was a nurse in","She was a nurse in the Royal Prince Alfred Hospital in Sydney .

LABEL: 2

SENTENCE 3:
She was a nurse in",0.2,0.2,0.14,0.14
"Wildhorse Creek in Wildhorse Mountain is a tributary of Morgan Creek It flows close to Howard County , Texas .","Wildhorse Creek in Howard County , Texas is a tributary of Morgan Creek . It flows near Wildhorse Mountain .

LABEL: 1

","Wildhorse Creek in Howard County , Texas is a tributary of Morgan Creek . It flows near Wildhorse Mountain .

LABEL: 1

",0.59,0.59,0.63,0.63
"Eoacmaea albonotata is a species of sea snail , a true limpet , a true gastropod mollusk in the family Eoacmaeidae , one of the families of marine limpets .","The species Eoacmaea albonotata is a member of the family Eoacmaeidae .

LABEL: 2

","The species Eoacmaea albonotata is a true limpet , a true gastropod mollusk in the Eoacmae",0.41,0.59,0.38,0.55
Amen is the second single of Halestorm 's third studio album `` Into the Wild Life '' .,"Amen is the third single on Halestorm 's second studio album “ Into the Wild Life ” .

LABEL: 1

","Amen is the third single on Halestorm 's second studio album “ Into the Wild Life ” .

LABEL: 1

",0.75,0.75,0.71,0.71
"In January 1131 he was trapped in a forest near Ringsted in Zealand , and executed .","In January 1131 , he was captured and executed in a forest near Zealand in Ringsted .

LABEL: 1

SENTENCE 3:","In January 1131 , he was captured and executed in a forest near Zealand in Ringsted .

LABEL: 1

SENTENCE 3:",0.59,0.59,0.56,0.56
Ross ' story was printed in 1999 as a special supplement to `` Wizard Alex Ross Specials '' .,"The story of Ross Ross was printed as a special supplement to `` Wizard Alex Ross Specials '' in 1999 .

LABEL: 2

SENT","The story of Ross Ross was printed as a special supplement to `` Wizard Alex Ross Specials '' in 1999 .

LABEL: 2

SENT",0.67,0.67,0.57,0.57
The NRA has referred to NAGR leader Dudley Brown as `` the Al Sharpton of the gun movement . '',"The NRA has referred to the leader of the NAGR , Al Sharpton , as '' the Dudley Brown of the gun movement `` .

LABEL","The NRA has referred to the leader of the NAGR , Al Sharpton , as '' the Dudley Brown of the gun movement `` .

LABEL",0.68,0.68,0.64,0.64
"Born in Straja , in Austrian-ruled Bukovina , he attended high school in Suceava from 1897 to 1905 .","He was a member of the Communist Party of Austria-Hungary from 1905 to 1918 .

LABEL: 2

SENTENCE 3:
","He was a member of the Austrian army , and was wounded in the First World War .

LABEL: 2

SENTENCE 3:
",0.17,0.11,0.02,-0.04
He served in the 12th Congress and in the 11th Congress .,"He served in the 11th Congress and the 12th Congress .

LABEL: 2

SENTENCE 3:
He served in the 11","He served in the 11th Congress and the 12th Congress .

LABEL: 2

SENTENCE 3:
He served in the 11",0.53,0.53,0.42,0.42
